protein_id,is_curated_GO,pctl_truncated,z_truncated,moderate_truncated,category_truncated,pctl_windowed_mean,z_windowed_mean,moderate_windowed_mean,category_windowed_mean,pctl_windowed_max,z_windowed_max,moderate_windowed_max,category_windowed_max,description,pctl_delta_mean,pctl_delta_max
XP_059590304.1,False,99.972,1.8681,True,NBS_LRR,99.968,1.792,True,NBS_LRR,99.953,1.7862,True,NBS_LRR,XP_059590304.1 disease resistance protein RPV1 isoform X1 [Vitis vinifera],-0.004,-0.019
XP_010658365.1,False,99.868,0.9066,True,defense_signaling,99.829,0.9053,True,defense_signaling,99.849,0.9024,True,defense_signaling,XP_010658365.1 protein FLOWERING LOCUS D isoform X1 [Vitis vinifera],-0.039,-0.019
XP_059590301.1,False,99.972,1.8681,True,NBS_LRR,99.968,1.792,True,NBS_LRR,99.953,1.7862,True,NBS_LRR,XP_059590301.1 disease resistance protein RPV1 isoform X1 [Vitis vinifera],-0.004,-0.019
XP_059590302.1,False,99.972,1.8681,True,NBS_LRR,99.968,1.792,True,NBS_LRR,99.953,1.7862,True,NBS_LRR,XP_059590302.1 disease resistance protein RPV1 isoform X1 [Vitis vinifera],-0.004,-0.019
XP_059590303.1,False,99.972,1.8681,True,NBS_LRR,99.968,1.792,True,NBS_LRR,99.953,1.7862,True,NBS_LRR,XP_059590303.1 disease resistance protein RPV1 isoform X1 [Vitis vinifera],-0.004,-0.019
XP_059590306.1,False,99.972,1.8681,True,NBS_LRR,99.968,1.792,True,NBS_LRR,99.953,1.7862,True,NBS_LRR,XP_059590306.1 disease resistance protein RPV1 isoform X1 [Vitis vinifera],-0.004,-0.019
XP_059590305.1,False,99.972,1.8681,True,NBS_LRR,99.968,1.792,True,NBS_LRR,99.953,1.7862,True,NBS_LRR,XP_059590305.1 disease resistance protein RPV1 isoform X1 [Vitis vinifera],-0.004,-0.019
XP_010658358.1,False,99.868,0.9066,True,defense_signaling,99.829,0.9053,True,defense_signaling,99.849,0.9024,True,defense_signaling,XP_010658358.1 protein FLOWERING LOCUS D isoform X1 [Vitis vinifera],-0.039,-0.019
XP_059590299.1,False,99.972,1.8681,True,NBS_LRR,99.968,1.792,True,NBS_LRR,99.953,1.7862,True,NBS_LRR,XP_059590299.1 disease resistance protein RPV1 isoform X1 [Vitis vinifera],-0.004,-0.019
XP_010658357.1,False,99.868,0.9066,True,defense_signaling,99.829,0.9053,True,defense_signaling,99.849,0.9024,True,defense_signaling,XP_010658357.1 protein FLOWERING LOCUS D isoform X1 [Vitis vinifera],-0.039,-0.019
XP_010658356.1,False,99.868,0.9066,True,defense_signaling,99.829,0.9053,True,defense_signaling,99.849,0.9024,True,defense_signaling,XP_010658356.1 protein FLOWERING LOCUS D isoform X1 [Vitis vinifera],-0.039,-0.019
XP_059598215.1,False,99.868,0.9066,True,defense_signaling,99.829,0.9053,True,defense_signaling,99.849,0.9024,True,defense_signaling,XP_059598215.1 protein FLOWERING LOCUS D isoform X1 [Vitis vinifera],-0.039,-0.019
XP_002263889.1,False,99.782,0.9013,True,defense_signaling,99.988,0.9645,True,defense_signaling,99.763,1.0891,True,antimicrobial,"XP_002263889.1 DExH-box ATP-dependent RNA helicase DExH7, chloroplastic isoform X2 [Vitis vinifera]",0.206,-0.019
XP_019081759.1,False,89.842,0.6855,False,RLK_defense,85.945,0.6276,False,RLK_defense,89.823,0.6796,False,RLK_defense,"XP_019081759.1 pentatricopeptide repeat-containing protein At3g18110, chloroplastic isoform X2 [Vitis vinifera]",-3.897,-0.019
XP_059598216.1,False,99.868,0.9066,True,defense_signaling,99.829,0.9053,True,defense_signaling,99.849,0.9024,True,defense_signaling,XP_059598216.1 protein FLOWERING LOCUS D isoform X1 [Vitis vinifera],-0.039,-0.019
XP_059598217.1,False,99.868,0.9066,True,defense_signaling,99.829,0.9053,True,defense_signaling,99.849,0.9024,True,defense_signaling,XP_059598217.1 protein FLOWERING LOCUS D isoform X1 [Vitis vinifera],-0.039,-0.019
XP_059590291.1,False,99.972,1.8681,True,NBS_LRR,99.968,1.792,True,NBS_LRR,99.953,1.7862,True,NBS_LRR,XP_059590291.1 disease resistance protein RPV1 isoform X1 [Vitis vinifera],-0.004,-0.019
XP_059590307.1,False,99.972,1.8681,True,NBS_LRR,99.968,1.792,True,NBS_LRR,99.953,1.7862,True,NBS_LRR,XP_059590307.1 disease resistance protein RPV1 isoform X1 [Vitis vinifera],-0.004,-0.019
XP_059590293.1,False,99.972,1.8681,True,NBS_LRR,99.968,1.792,True,NBS_LRR,99.953,1.7862,True,NBS_LRR,XP_059590293.1 disease resistance protein RPV1 isoform X1 [Vitis vinifera],-0.004,-0.019
XP_059590294.1,False,99.972,1.8681,True,NBS_LRR,99.968,1.792,True,NBS_LRR,99.953,1.7862,True,NBS_LRR,XP_059590294.1 disease resistance protein RPV1 isoform X1 [Vitis vinifera],-0.004,-0.019
XP_059590295.1,False,99.972,1.8681,True,NBS_LRR,99.968,1.792,True,NBS_LRR,99.953,1.7862,True,NBS_LRR,XP_059590295.1 disease resistance protein RPV1 isoform X1 [Vitis vinifera],-0.004,-0.019
XP_010658001.1,False,99.782,0.9013,True,defense_signaling,99.99,0.9647,True,defense_signaling,99.763,1.0813,True,antimicrobial,"XP_010658001.1 DExH-box ATP-dependent RNA helicase DExH7, chloroplastic isoform X1 [Vitis vinifera]",0.208,-0.019
XP_059590296.1,False,99.972,1.8681,True,NBS_LRR,99.968,1.792,True,NBS_LRR,99.953,1.7862,True,NBS_LRR,XP_059590296.1 disease resistance protein RPV1 isoform X1 [Vitis vinifera],-0.004,-0.019
XP_059590297.1,False,99.972,1.8681,True,NBS_LRR,99.968,1.792,True,NBS_LRR,99.953,1.7862,True,NBS_LRR,XP_059590297.1 disease resistance protein RPV1 isoform X1 [Vitis vinifera],-0.004,-0.019
XP_059590298.1,False,99.972,1.8681,True,NBS_LRR,99.968,1.792,True,NBS_LRR,99.953,1.7862,True,NBS_LRR,XP_059590298.1 disease resistance protein RPV1 isoform X1 [Vitis vinifera],-0.004,-0.019
XP_059590300.1,False,99.972,1.8681,True,NBS_LRR,99.968,1.792,True,NBS_LRR,99.953,1.7862,True,NBS_LRR,XP_059590300.1 disease resistance protein RPV1 isoform X1 [Vitis vinifera],-0.004,-0.019
XP_059590292.1,False,99.972,1.8681,True,NBS_LRR,99.968,1.792,True,NBS_LRR,99.953,1.7862,True,NBS_LRR,XP_059590292.1 disease resistance protein RPV1 isoform X1 [Vitis vinifera],-0.004,-0.019
XP_059598214.1,False,99.868,0.9066,True,defense_signaling,99.829,0.9053,True,defense_signaling,99.849,0.9024,True,defense_signaling,XP_059598214.1 protein FLOWERING LOCUS D isoform X1 [Vitis vinifera],-0.039,-0.019
XP_059590308.1,False,99.972,1.8681,True,NBS_LRR,99.968,1.792,True,NBS_LRR,99.953,1.7862,True,NBS_LRR,XP_059590308.1 disease resistance protein RPV1 isoform X1 [Vitis vinifera],-0.004,-0.019
XP_059598304.1,False,96.5,1.0443,False,antimicrobial,96.358,1.0449,False,antimicrobial,96.481,1.0382,False,antimicrobial,XP_059598304.1 ubiquitin C-terminal hydrolase 12 isoform X6 [Vitis vinifera],-0.142,-0.019
XP_059590309.1,False,99.972,1.8681,True,NBS_LRR,99.968,1.792,True,NBS_LRR,99.953,1.7862,True,NBS_LRR,XP_059590309.1 disease resistance protein RPV1 isoform X1 [Vitis vinifera],-0.004,-0.019
XP_010658887.1,False,96.463,1.0431,False,antimicrobial,96.375,1.046,False,antimicrobial,96.444,1.037,False,antimicrobial,XP_010658887.1 ubiquitin C-terminal hydrolase 12 isoform X4 [Vitis vinifera],-0.088,-0.019
XP_010658888.1,False,96.473,1.0435,False,antimicrobial,96.367,1.0453,False,antimicrobial,96.454,1.0374,False,antimicrobial,XP_010658888.1 ubiquitin C-terminal hydrolase 12 isoform X5 [Vitis vinifera],-0.106,-0.019
XP_059590310.1,False,99.972,1.8681,True,NBS_LRR,99.968,1.792,True,NBS_LRR,99.953,1.7862,True,NBS_LRR,XP_059590310.1 disease resistance protein RPV1 isoform X1 [Vitis vinifera],-0.004,-0.019
XP_059590311.1,False,99.972,1.8681,True,NBS_LRR,99.968,1.792,True,NBS_LRR,99.953,1.7862,True,NBS_LRR,XP_059590311.1 disease resistance protein RPV1 isoform X1 [Vitis vinifera],-0.004,-0.019
XP_019079260.1,False,99.796,0.9016,True,defense_signaling,99.646,0.9257,True,antimicrobial,99.776,1.0206,True,antimicrobial,XP_019079260.1 DNA (cytosine-5)-methyltransferase 1B [Vitis vinifera],-0.15,-0.02
XP_059590186.1,False,99.808,0.9019,True,defense_signaling,99.732,0.8956,True,defense_signaling,99.788,0.8968,True,defense_signaling,XP_059590186.1 probable serine/threonine-protein kinase SIS8 isoform X4 [Vitis vinifera],-0.076,-0.02
XP_059590187.1,False,99.833,0.9037,True,defense_signaling,99.747,0.8967,True,defense_signaling,99.813,0.8986,True,defense_signaling,XP_059590187.1 probable serine/threonine-protein kinase SIS8 isoform X6 [Vitis vinifera],-0.086,-0.02
XP_010662237.1,False,99.909,0.9142,True,defense_signaling,99.778,0.9023,True,defense_signaling,99.889,0.9092,True,defense_signaling,"XP_010662237.1 DExH-box ATP-dependent RNA helicase DExH5, mitochondrial isoform X2 [Vitis vinifera]",-0.131,-0.02
XP_019079261.1,False,99.796,0.9016,True,defense_signaling,99.646,0.9257,True,antimicrobial,99.776,1.0206,True,antimicrobial,XP_019079261.1 DNA (cytosine-5)-methyltransferase 1B [Vitis vinifera],-0.15,-0.02
XP_059590185.1,False,99.808,0.9019,True,defense_signaling,99.732,0.8956,True,defense_signaling,99.788,0.8968,True,defense_signaling,XP_059590185.1 probable serine/threonine-protein kinase SIS8 isoform X4 [Vitis vinifera],-0.076,-0.02
XP_019079268.1,False,99.796,0.9016,True,defense_signaling,99.646,0.9257,True,antimicrobial,99.776,1.0206,True,antimicrobial,XP_019079268.1 DNA (cytosine-5)-methyltransferase 1B [Vitis vinifera],-0.15,-0.02
XP_010660655.1,False,98.308,0.8234,False,defense_signaling,98.387,0.8278,False,defense_signaling,98.288,0.821,False,defense_signaling,XP_010660655.1 kinesin-like protein KIN-14J [Vitis vinifera],0.079,-0.02
XP_010660660.1,False,98.308,0.8234,False,defense_signaling,98.387,0.8278,False,defense_signaling,98.288,0.821,False,defense_signaling,XP_010660660.1 kinesin-like protein KIN-14J [Vitis vinifera],0.079,-0.02
XP_019077239.1,False,99.824,0.9031,True,defense_signaling,99.071,1.145,True,antimicrobial,99.804,1.1436,True,antimicrobial,XP_019077239.1 uncharacterized protein LOC100260373 [Vitis vinifera],-0.753,-0.02
XP_003634285.1,False,99.808,0.9019,True,defense_signaling,99.732,0.8956,True,defense_signaling,99.788,0.8968,True,defense_signaling,XP_003634285.1 probable serine/threonine-protein kinase SIS8 isoform X4 [Vitis vinifera],-0.076,-0.02
XP_019079267.1,False,99.796,0.9016,True,defense_signaling,99.646,0.9257,True,antimicrobial,99.776,1.0206,True,antimicrobial,XP_019079267.1 DNA (cytosine-5)-methyltransferase 1B [Vitis vinifera],-0.15,-0.02
XP_010644892.1,False,98.703,1.685,False,NBS_LRR,98.703,1.607,False,NBS_LRR,98.683,1.6052,False,NBS_LRR,XP_010644892.1 putative disease resistance protein RGA3 isoform X1 [Vitis vinifera],0.0,-0.02
XP_010653166.1,False,99.824,0.9031,True,defense_signaling,99.071,1.145,True,antimicrobial,99.804,1.1436,True,antimicrobial,XP_010653166.1 uncharacterized protein LOC100260373 [Vitis vinifera],-0.753,-0.02
XP_003634188.1,False,99.771,0.8987,True,defense_signaling,99.67,0.8894,True,defense_signaling,99.751,0.8936,True,defense_signaling,XP_003634188.1 DENN domain and WD repeat-containing protein SCD1 isoform X1 [Vitis vinifera],-0.101,-0.02
XP_059596980.1,False,99.796,0.9016,True,defense_signaling,99.646,0.9257,True,antimicrobial,99.776,1.0206,True,antimicrobial,XP_059596980.1 DNA (cytosine-5)-methyltransferase 1B [Vitis vinifera],-0.15,-0.02
XP_010663864.1,False,99.835,1.0031,True,RLK_defense,99.941,1.1228,True,RLK_defense,99.815,1.1569,True,RLK_defense,XP_010663864.1 probable receptor-like protein kinase At5g61350 [Vitis vinifera],0.106,-0.02
XP_059591683.1,False,99.486,1.7908,True,NBS_LRR,99.518,1.7306,True,NBS_LRR,99.466,1.7184,True,NBS_LRR,XP_059591683.1 LOW QUALITY PROTEIN: disease resistance protein RPV1-like [Vitis vinifera],0.032,-0.02
XP_059596982.1,False,99.796,0.9016,True,defense_signaling,99.646,0.9257,True,antimicrobial,99.776,1.0206,True,antimicrobial,XP_059596982.1 DNA (cytosine-5)-methyltransferase 1B [Vitis vinifera],-0.15,-0.02
XP_059596981.1,False,99.796,0.9016,True,defense_signaling,99.646,0.9257,True,antimicrobial,99.776,1.0206,True,antimicrobial,XP_059596981.1 DNA (cytosine-5)-methyltransferase 1B [Vitis vinifera],-0.15,-0.02
XP_002265477.1,False,99.899,0.9127,True,defense_signaling,99.483,1.1474,True,antimicrobial,99.877,1.1556,True,antimicrobial,XP_002265477.1 uncharacterized protein LOC100243162 [Vitis vinifera],-0.416,-0.022
XP_003634654.3,False,97.539,1.1835,False,NBS_LRR,97.519,1.1931,False,NBS_LRR,97.517,1.1964,False,NBS_LRR,XP_003634654.3 LOW QUALITY PROTEIN: uncharacterized protein LOC100260532 [Vitis vinifera],-0.02,-0.022
XP_010662135.1,False,99.62,0.9584,True,antimicrobial,99.577,0.9029,True,antimicrobial,99.598,0.9519,True,antimicrobial,XP_010662135.1 protein TOPLESS-RELATED PROTEIN 2 isoform X4 [Vitis vinifera],-0.043,-0.022
XP_002283393.2,False,97.492,1.073,False,RLK_defense,97.443,1.0566,False,RLK_defense,97.47,1.0654,False,RLK_defense,"XP_002283393.2 ATP-dependent zinc metalloprotease FTSH 6, chloroplastic [Vitis vinifera]",-0.049,-0.022
XP_002275116.1,False,99.62,0.9584,True,antimicrobial,99.557,0.9054,True,antimicrobial,99.598,0.9519,True,antimicrobial,XP_002275116.1 protein TOPLESS-RELATED PROTEIN 2 isoform X3 [Vitis vinifera],-0.063,-0.022
XP_010661053.1,False,99.902,0.9129,True,defense_signaling,99.845,0.9055,True,defense_signaling,99.879,0.9079,True,defense_signaling,XP_010661053.1 uncharacterized protein LOC100264593 isoform X2 [Vitis vinifera],-0.057,-0.023
XP_010661059.1,False,99.66,0.8865,True,defense_signaling,99.402,0.8741,True,defense_signaling,99.636,0.8813,True,defense_signaling,XP_010661059.1 uncharacterized protein LOC100264593 isoform X7 [Vitis vinifera],-0.258,-0.024
XP_010661060.1,False,99.66,0.8865,True,defense_signaling,99.402,0.8741,True,defense_signaling,99.636,0.8813,True,defense_signaling,XP_010661060.1 uncharacterized protein LOC100264593 isoform X7 [Vitis vinifera],-0.258,-0.024
XP_019072614.1,False,96.222,0.8606,False,RLK_defense,94.258,0.7751,False,RLK_defense,96.198,0.8543,False,RLK_defense,XP_019072614.1 pentatricopeptide repeat-containing protein At4g33170 [Vitis vinifera],-1.964,-0.024
XP_019080674.1,False,99.66,0.8865,True,defense_signaling,99.402,0.8741,True,defense_signaling,99.636,0.8813,True,defense_signaling,XP_019080674.1 uncharacterized protein LOC100264593 isoform X7 [Vitis vinifera],-0.258,-0.024
XP_010648737.2,False,99.673,0.8872,True,defense_signaling,99.567,0.8836,True,defense_signaling,99.648,0.8821,True,defense_signaling,XP_010648737.2 topless-related protein 1 isoform X2 [Vitis vinifera],-0.106,-0.025
XP_010661137.1,False,99.679,0.8877,True,defense_signaling,99.461,0.8754,True,defense_signaling,99.652,0.946,True,antimicrobial,XP_010661137.1 sister chromatid cohesion protein SCC2 isoform X1 [Vitis vinifera],-0.218,-0.027
XP_019073041.1,False,98.969,1.737,False,NBS_LRR,98.912,1.6354,False,NBS_LRR,98.942,1.6431,False,NBS_LRR,XP_019073041.1 putative disease resistance protein RGA4 [Vitis vinifera],-0.057,-0.027
XP_010661138.1,False,99.679,0.8877,True,defense_signaling,99.39,0.8733,True,defense_signaling,99.652,0.939,True,antimicrobial,XP_010661138.1 sister chromatid cohesion protein SCC2 isoform X2 [Vitis vinifera],-0.289,-0.027
XP_019080586.1,False,95.614,1.0845,False,cell_death_HR,95.191,1.0635,False,cell_death_HR,95.587,1.0789,False,cell_death_HR,XP_019080586.1 probable alpha-mannosidase At5g13980 isoform X1 [Vitis vinifera],-0.423,-0.027
XP_002263912.2,False,96.436,1.0423,False,antimicrobial,96.37,1.0455,False,antimicrobial,96.409,1.0362,False,antimicrobial,XP_002263912.2 ubiquitin C-terminal hydrolase 12 isoform X1 [Vitis vinifera],-0.066,-0.027
XP_003633363.3,False,91.753,0.9733,False,NBS_LRR,91.622,0.9415,False,NBS_LRR,91.726,0.9476,False,NBS_LRR,XP_003633363.3 receptor-like protein 7 [Vitis vinifera],-0.131,-0.027
XP_010658886.1,False,96.36,1.042,False,antimicrobial,96.353,1.0448,False,antimicrobial,96.333,1.0359,False,antimicrobial,XP_010658886.1 ubiquitin C-terminal hydrolase 12 isoform X3 [Vitis vinifera],-0.007,-0.027
XP_010663053.1,False,96.289,1.0027,False,antimicrobial,95.169,1.0112,False,antimicrobial,96.262,0.9965,False,antimicrobial,XP_010663053.1 callose synthase 10 [Vitis vinifera],-1.12,-0.027
XP_010655361.1,False,99.471,0.8714,True,defense_signaling,99.372,0.8717,True,defense_signaling,99.444,0.868,True,defense_signaling,XP_010655361.1 phospholipase A I isoform X2 [Vitis vinifera],-0.099,-0.027
XP_010658885.1,False,96.323,1.0399,False,antimicrobial,96.252,1.0429,False,antimicrobial,96.296,1.0338,False,antimicrobial,XP_010658885.1 ubiquitin C-terminal hydrolase 12 isoform X2 [Vitis vinifera],-0.071,-0.027
XP_019073699.1,False,95.639,1.0092,False,antimicrobial,95.043,0.9847,False,antimicrobial,95.612,1.003,False,antimicrobial,XP_019073699.1 uncharacterized protein LOC100254417 isoform X2 [Vitis vinifera],-0.596,-0.027
XP_019073698.1,False,95.534,1.005,False,antimicrobial,95.104,0.984,False,antimicrobial,95.507,0.9987,False,antimicrobial,XP_019073698.1 uncharacterized protein LOC100254417 isoform X1 [Vitis vinifera],-0.43,-0.027
XP_019073697.1,False,95.534,1.005,False,antimicrobial,95.104,0.984,False,antimicrobial,95.507,0.9987,False,antimicrobial,XP_019073697.1 uncharacterized protein LOC100254417 isoform X1 [Vitis vinifera],-0.43,-0.027
XP_002262987.1,False,98.326,1.1251,False,antimicrobial,98.504,1.1392,False,antimicrobial,98.298,1.1193,False,antimicrobial,XP_002262987.1 5-oxoprolinase 1 [Vitis vinifera],0.178,-0.028
XP_010654305.1,False,98.326,1.1251,False,antimicrobial,98.504,1.1392,False,antimicrobial,98.298,1.1193,False,antimicrobial,XP_010654305.1 5-oxoprolinase 1 [Vitis vinifera],0.178,-0.028
XP_059589653.1,False,94.312,1.1426,False,NBS_LRR,94.364,1.1116,False,NBS_LRR,94.283,1.109,False,NBS_LRR,XP_059589653.1 receptor-like protein EIX2 isoform X2 [Vitis vinifera],0.052,-0.029
XP_010646440.1,False,96.126,1.0503,False,cell_death_HR,96.107,1.0438,False,cell_death_HR,96.097,1.0444,False,cell_death_HR,XP_010646440.1 uncharacterized protein LOC100254417 isoform X3 [Vitis vinifera],-0.019,-0.029
XP_059597230.1,False,99.435,1.7826,True,NBS_LRR,99.123,1.6642,True,NBS_LRR,99.406,1.7086,True,NBS_LRR,XP_059597230.1 disease resistance protein RPV1-like [Vitis vinifera],-0.312,-0.029
XP_059597334.1,False,96.323,1.3148,False,NBS_LRR,96.414,1.2677,False,NBS_LRR,96.294,1.2519,False,NBS_LRR,XP_059597334.1 putative disease resistance protein RGA1 [Vitis vinifera],0.091,-0.029
XP_019073147.1,False,99.435,1.7826,True,NBS_LRR,99.123,1.6642,True,NBS_LRR,99.406,1.7086,True,NBS_LRR,XP_019073147.1 disease resistance protein RPV1-like [Vitis vinifera],-0.312,-0.029
XP_059592934.1,False,99.788,1.8245,True,NBS_LRR,99.803,1.7521,True,NBS_LRR,99.759,1.7502,True,NBS_LRR,XP_059592934.1 disease resistance protein RUN1 [Vitis vinifera],0.015,-0.029
XP_059592936.1,False,99.788,1.8245,True,NBS_LRR,99.803,1.7521,True,NBS_LRR,99.759,1.7502,True,NBS_LRR,XP_059592936.1 disease resistance protein RUN1 [Vitis vinifera],0.015,-0.029
XP_059597081.1,False,98.624,1.6706,False,NBS_LRR,98.949,1.6408,False,NBS_LRR,98.595,1.5851,False,NBS_LRR,XP_059597081.1 LOW QUALITY PROTEIN: disease resistance protein RUN1 [Vitis vinifera],0.325,-0.029
XP_002273016.1,False,99.803,1.432,True,RLK_defense,99.742,1.4139,True,RLK_defense,99.774,1.4199,True,RLK_defense,XP_002273016.1 probable LRR receptor-like serine/threonine-protein kinase At1g56130 [Vitis vinifera],-0.061,-0.029
XP_059592935.1,False,99.788,1.8245,True,NBS_LRR,99.803,1.7521,True,NBS_LRR,99.759,1.7502,True,NBS_LRR,XP_059592935.1 disease resistance protein RUN1 [Vitis vinifera],0.015,-0.029
XP_010648709.1,False,98.43,0.8272,False,defense_signaling,98.545,0.8329,False,defense_signaling,98.4,0.8242,False,defense_signaling,XP_010648709.1 trafficking protein particle complex II-specific subunit 120 homolog isoform X1 [Vitis vinifera],0.115,-0.03
XP_010662134.1,False,99.612,0.9497,True,antimicrobial,99.5,0.8975,True,antimicrobial,99.58,0.9432,True,antimicrobial,XP_010662134.1 protein TOPLESS-RELATED PROTEIN 2 isoform X2 [Vitis vinifera],-0.112,-0.032
XP_010662133.1,False,99.612,0.9497,True,antimicrobial,99.503,0.9013,True,antimicrobial,99.58,0.9432,True,antimicrobial,XP_010662133.1 protein TOPLESS-RELATED PROTEIN 2 isoform X1 [Vitis vinifera],-0.109,-0.032
XP_010661151.1,False,99.2,1.7593,True,NBS_LRR,99.459,1.7224,True,NBS_LRR,99.168,1.6731,True,NBS_LRR,XP_010661151.1 disease resistance protein RPV1 [Vitis vinifera],0.259,-0.032
XP_010648370.1,False,99.599,0.8827,True,defense_signaling,99.52,0.8802,True,defense_signaling,99.567,0.8776,True,defense_signaling,XP_010648370.1 uncharacterized protein LOC100252512 isoform X3 [Vitis vinifera],-0.079,-0.032
XP_059596160.1,False,97.074,1.0775,False,NBS_LRR,93.978,0.9413,False,NBS_LRR,97.042,1.0524,False,NBS_LRR,XP_059596160.1 uncharacterized protein LOC100854754 [Vitis vinifera],-3.096,-0.032
XP_002283157.1,False,99.609,0.9506,True,antimicrobial,99.495,0.8973,True,antimicrobial,99.577,0.9441,True,antimicrobial,XP_002283157.1 topless-related protein 3 [Vitis vinifera],-0.114,-0.032
XP_010654306.1,False,98.326,1.1251,False,antimicrobial,98.504,1.1392,False,antimicrobial,98.294,1.1193,False,antimicrobial,XP_010654306.1 5-oxoprolinase 1 [Vitis vinifera],0.178,-0.032
