protein_id,is_curated_GO,pctl_truncated,z_truncated,moderate_truncated,category_truncated,pctl_windowed_mean,z_windowed_mean,moderate_windowed_mean,category_windowed_mean,pctl_windowed_max,z_windowed_max,moderate_windowed_max,category_windowed_max,description,pctl_delta_mean,pctl_delta_max
NP_201198.1,False,99.141,1.6067,True,RLK_defense,99.187,1.6154,True,RLK_defense,99.244,1.6278,True,RLK_defense,NP_201198.1 Leucine-rich repeat protein kinase family protein [Arabidopsis thaliana],0.046,0.103
NP_001325878.1,False,99.382,0.9786,True,defense_signaling,99.72,1.165,True,antimicrobial,99.483,1.3904,True,antimicrobial,"NP_001325878.1 RNA helicase, ATP-dependent, SK12/DOB1 protein [Arabidopsis thaliana]",0.338,0.101
NP_001332468.1,False,99.143,1.6067,True,RLK_defense,99.152,1.6114,True,RLK_defense,99.244,1.6278,True,RLK_defense,NP_001332468.1 Leucine-rich repeat protein kinase family protein [Arabidopsis thaliana],0.009,0.101
NP_199722.2,False,95.52,0.8529,False,defense_signaling,98.158,0.9202,False,defense_signaling,95.619,0.8564,False,defense_signaling,NP_199722.2 fanconi anemia group I-like protein [Arabidopsis thaliana],2.638,0.099
NP_001328314.1,False,99.411,0.9806,True,defense_signaling,99.569,0.9953,True,defense_signaling,99.508,0.988,True,defense_signaling,NP_001328314.1 chromatin remodeling factor [Arabidopsis thaliana],0.158,0.097
NP_001185252.1,False,99.842,2.2499,True,NBS_LRR,99.932,2.2417,True,NBS_LRR,99.932,2.2327,True,NBS_LRR,NP_001185252.1 Disease resistance protein (TIR-NBS-LRR class) family [Arabidopsis thaliana],0.09,0.09
NP_850581.1,False,88.338,0.7358,False,defense_signaling,88.614,0.7399,False,defense_signaling,88.425,0.7366,False,defense_signaling,NP_850581.1 nuclear pore complex protein [Arabidopsis thaliana],0.276,0.087
NP_001329216.1,False,99.412,1.907,True,NBS_LRR,99.498,1.9486,True,NBS_LRR,99.498,1.973,True,NBS_LRR,NP_001329216.1 Disease resistance protein (TIR-NBS-LRR class) family [Arabidopsis thaliana],0.086,0.086
NP_001154461.2,False,98.986,0.9763,False,NBS_LRR,98.992,0.9725,False,NBS_LRR,99.071,1.0128,True,NBS_LRR,NP_001154461.2 Armadillo/beta-catenin-like repeat family protein [Arabidopsis thaliana],0.006,0.085
NP_564276.1,True,97.005,1.0538,False,RLK_defense,97.073,1.0589,False,RLK_defense,97.09,1.0589,False,RLK_defense,NP_564276.1 histidine kinase 3 [Arabidopsis thaliana],0.068,0.085
NP_001190303.1,True,95.353,1.0261,False,antimicrobial,94.179,1.1121,False,antimicrobial,95.438,1.0175,False,antimicrobial,NP_001190303.1 protein kinases;ubiquitin-protein ligase [Arabidopsis thaliana],-1.174,0.085
NP_001077769.1,False,99.772,2.2001,True,NBS_LRR,99.859,2.2009,True,NBS_LRR,99.857,2.1954,True,NBS_LRR,NP_001077769.1 Disease resistance protein (TIR-NBS-LRR class) family [Arabidopsis thaliana],0.087,0.085
NP_194918.2,False,99.401,0.9803,True,defense_signaling,99.546,0.9932,True,defense_signaling,99.485,0.9862,True,defense_signaling,NP_194918.2 chromatin remodeling factor [Arabidopsis thaliana],0.145,0.084
NP_194217.2,False,97.702,0.904,False,defense_signaling,98.102,0.9186,False,defense_signaling,97.785,0.9287,False,NBS_LRR,NP_194217.2 P-loop containing nucleoside triphosphate hydrolases superfamily protein [Arabidopsis thaliana],0.4,0.083
NP_974079.1,False,98.141,0.9171,False,defense_signaling,98.189,0.9218,False,defense_signaling,98.224,0.9213,False,defense_signaling,NP_974079.1 P-loop nucleoside triphosphate hydrolases superfamily protein with CH (Calponin Homology) domain-containing protein [Arabidopsis thaliana],0.048,0.083
NP_171773.1,False,97.529,0.899,False,defense_signaling,98.067,0.9173,False,defense_signaling,97.61,0.9013,False,defense_signaling,NP_171773.1 cellulose synthase-like D5 [Arabidopsis thaliana],0.538,0.081
NP_196857.2,True,95.47,1.0246,False,antimicrobial,94.161,1.1109,False,antimicrobial,95.548,1.0159,False,antimicrobial,NP_196857.2 protein kinases;ubiquitin-protein ligase [Arabidopsis thaliana],-1.309,0.078
NP_001319033.1,False,97.185,0.8922,False,defense_signaling,97.664,0.9034,False,defense_signaling,97.262,0.8922,False,defense_signaling,NP_001319033.1 P-loop containing nucleoside triphosphate hydrolases superfamily protein [Arabidopsis thaliana],0.479,0.077
NP_001318971.1,False,99.567,1.4115,True,antimicrobial,99.632,1.4155,True,antimicrobial,99.644,1.4168,True,antimicrobial,NP_001318971.1 GNAT acetyltransferase (DUF699) [Arabidopsis thaliana],0.065,0.077
NP_192855.1,False,99.62,2.124,True,NBS_LRR,99.647,2.0869,True,NBS_LRR,99.697,2.1164,True,NBS_LRR,NP_192855.1 Disease resistance protein (TIR-NBS-LRR class) family [Arabidopsis thaliana],0.027,0.077
NP_001190114.1,False,97.475,1.0792,False,antimicrobial,98.753,1.085,False,antimicrobial,97.552,1.0705,False,antimicrobial,NP_001190114.1 binding protein [Arabidopsis thaliana],1.278,0.077
NP_172519.1,False,99.567,1.4115,True,antimicrobial,99.632,1.4155,True,antimicrobial,99.644,1.4168,True,antimicrobial,NP_172519.1 GNAT acetyltransferase (DUF699) [Arabidopsis thaliana],0.065,0.077
NP_851049.1,False,99.628,1.4205,True,antimicrobial,99.821,1.4629,True,antimicrobial,99.704,1.4315,True,antimicrobial,NP_851049.1 aldehyde oxidase 1 [Arabidopsis thaliana],0.193,0.076
NP_568407.2,False,99.628,1.4205,True,antimicrobial,99.821,1.4629,True,antimicrobial,99.704,1.4315,True,antimicrobial,NP_568407.2 aldehyde oxidase 1 [Arabidopsis thaliana],0.193,0.076
NP_001190317.1,False,99.475,0.9853,True,defense_signaling,99.776,1.0136,True,defense_signaling,99.549,1.0491,True,antimicrobial,NP_001190317.1 PHD finger family protein [Arabidopsis thaliana],0.301,0.074
NP_177536.2,False,96.335,1.2178,False,cell_death_HR,93.055,1.0839,False,cell_death_HR,96.408,1.2098,False,cell_death_HR,NP_177536.2 TBP-associated factor 2 [Arabidopsis thaliana],-3.28,0.073
NP_001320541.1,False,98.123,0.9779,False,RLK_defense,98.608,0.9865,False,RLK_defense,98.196,0.9755,False,RLK_defense,NP_001320541.1 Di-glucose binding protein with Kinesin motor domain-containing protein [Arabidopsis thaliana],0.485,0.073
NP_001330712.1,True,99.406,1.9003,True,NBS_LRR,99.427,1.8877,True,NBS_LRR,99.479,1.9556,True,NBS_LRR,NP_001330712.1 target of AVRB operation1 [Arabidopsis thaliana],0.021,0.073
NP_001332184.1,False,99.365,1.8267,True,NBS_LRR,99.365,1.8228,True,NBS_LRR,99.436,1.9208,True,NBS_LRR,NP_001332184.1 Disease resistance protein (TIR-NBS-LRR class) family [Arabidopsis thaliana],0.0,0.071
NP_568171.1,False,95.704,1.1638,False,antimicrobial,96.019,1.1744,False,antimicrobial,95.769,1.164,False,antimicrobial,NP_568171.1 ubiquitin-specific protease 12 [Arabidopsis thaliana],0.315,0.065
NP_001327429.1,False,0.624,-3.6338,False,cell_death_HR,0.662,-3.5563,False,cell_death_HR,0.689,-3.4869,False,cell_death_HR,NP_001327429.1 uncharacterized protein AT3G22125 [Arabidopsis thaliana],0.038,0.065
NP_191897.1,False,94.331,1.1298,False,cell_death_HR,94.383,1.1336,False,cell_death_HR,94.395,1.1319,False,cell_death_HR,NP_191897.1 ATPase E1-E2 type family protein / haloacid dehalogenase-like hydrolase family protein [Arabidopsis thaliana],0.052,0.064
NP_001329655.1,True,99.796,1.1335,True,NBS_LRR,99.5,1.952,True,NBS_LRR,99.859,2.1956,True,NBS_LRR,NP_001329655.1 protein kinase family protein [Arabidopsis thaliana],-0.296,0.063
NP_001322740.1,False,97.824,1.4623,False,NBS_LRR,97.909,1.4594,False,NBS_LRR,97.886,1.4546,False,NBS_LRR,NP_001322740.1 receptor like protein 1 [Arabidopsis thaliana],0.085,0.062
NP_187724.2,False,88.759,0.971,False,antimicrobial,90.398,1.0076,False,antimicrobial,88.819,0.9726,False,antimicrobial,"NP_187724.2 Clathrin, heavy chain [Arabidopsis thaliana]",1.639,0.06
NP_001332491.1,True,99.666,2.1529,True,NBS_LRR,99.531,1.9846,True,NBS_LRR,99.722,2.1315,True,NBS_LRR,NP_001332491.1 Disease resistance protein (TIR-NBS-LRR class) [Arabidopsis thaliana],-0.135,0.056
NP_001185260.1,False,98.079,1.504,False,NBS_LRR,98.141,1.489,False,NBS_LRR,98.135,1.485,False,NBS_LRR,NP_001185260.1 receptor like protein 9 [Arabidopsis thaliana],0.062,0.056
NP_001329654.1,True,99.796,1.1335,True,NBS_LRR,99.495,1.9482,True,NBS_LRR,99.848,2.1896,True,NBS_LRR,NP_001329654.1 protein kinase family protein [Arabidopsis thaliana],-0.301,0.052
NP_173217.1,True,99.409,1.6626,True,RLK_defense,99.407,1.6625,True,RLK_defense,99.461,1.6719,True,RLK_defense,NP_173217.1 PEP1 receptor 2 [Arabidopsis thaliana],-0.002,0.052
NP_001329656.1,True,99.796,1.1335,True,NBS_LRR,99.495,1.9482,True,NBS_LRR,99.848,2.1896,True,NBS_LRR,NP_001329656.1 protein kinase family protein [Arabidopsis thaliana],-0.301,0.052
NP_199828.1,False,93.627,1.1028,False,NBS_LRR,93.557,1.0792,False,NBS_LRR,93.679,1.0822,False,NBS_LRR,NP_199828.1 C2 calcium/lipid-binding and GRAM domain containing protein [Arabidopsis thaliana],-0.07,0.052
NP_001331309.1,True,99.588,2.0913,True,NBS_LRR,99.797,2.1652,True,NBS_LRR,99.639,2.0795,True,NBS_LRR,NP_001331309.1 Disease resistance protein (TIR-NBS-LRR class) family [Arabidopsis thaliana],0.209,0.051
NP_001320540.1,False,98.145,0.9735,False,RLK_defense,98.596,0.9835,False,RLK_defense,98.196,0.9712,False,RLK_defense,NP_001320540.1 Di-glucose binding protein with Kinesin motor domain-containing protein [Arabidopsis thaliana],0.451,0.051
NP_194808.1,False,95.08,0.8439,False,defense_signaling,95.486,0.8526,False,defense_signaling,95.131,0.8449,False,defense_signaling,NP_194808.1 autophagy-like protein [Arabidopsis thaliana],0.406,0.051
NP_565084.1,False,99.732,1.7267,True,RLK_defense,99.77,1.7334,True,RLK_defense,99.782,1.7432,True,RLK_defense,NP_565084.1 Leucine-rich repeat protein kinase family protein [Arabidopsis thaliana],0.038,0.05
NP_177038.1,False,98.275,1.3441,False,cell_death_HR,98.777,1.3884,False,cell_death_HR,98.323,1.3498,False,cell_death_HR,NP_177038.1 ATPase E1-E2 type family protein / haloacid dehalogenase-like hydrolase family protein [Arabidopsis thaliana],0.502,0.048
NP_001320717.1,False,98.275,1.3441,False,cell_death_HR,98.777,1.3884,False,cell_death_HR,98.323,1.3498,False,cell_death_HR,NP_001320717.1 ATPase E1-E2 type family protein / haloacid dehalogenase-like hydrolase family protein [Arabidopsis thaliana],0.502,0.048
NP_177429.2,True,99.656,2.1485,True,NBS_LRR,99.649,2.0937,True,NBS_LRR,99.703,2.122,True,NBS_LRR,NP_177429.2 Disease resistance protein (TIR-NBS-LRR class) family [Arabidopsis thaliana],-0.007,0.047
NP_001324491.1,False,99.613,2.1157,True,NBS_LRR,99.593,2.0249,True,NBS_LRR,99.659,2.0978,True,NBS_LRR,NP_001324491.1 disease resistance protein (TIR-NBS-LRR class) [Arabidopsis thaliana],-0.02,0.046
NP_001324492.1,False,99.613,2.1157,True,NBS_LRR,99.641,2.0776,True,NBS_LRR,99.659,2.0978,True,NBS_LRR,NP_001324492.1 disease resistance protein (TIR-NBS-LRR class) [Arabidopsis thaliana],0.028,0.046
NP_001318742.1,True,99.714,2.178,True,NBS_LRR,99.787,2.1628,True,NBS_LRR,99.76,2.1535,True,NBS_LRR,NP_001318742.1 Disease resistance protein (TIR-NBS-LRR class) [Arabidopsis thaliana],0.073,0.046
NP_001154757.1,True,99.516,2.0403,True,NBS_LRR,99.595,2.0261,True,NBS_LRR,99.562,2.0209,True,NBS_LRR,NP_001154757.1 Disease resistance protein (TIR-NBS-LRR class) family [Arabidopsis thaliana],0.079,0.046
NP_001078715.1,True,99.714,2.178,True,NBS_LRR,99.787,2.1628,True,NBS_LRR,99.76,2.1535,True,NBS_LRR,NP_001078715.1 Disease resistance protein (TIR-NBS-LRR class) [Arabidopsis thaliana],0.073,0.046
NP_179297.2,True,99.591,2.0916,True,NBS_LRR,99.537,1.9885,True,NBS_LRR,99.637,2.0774,True,NBS_LRR,NP_179297.2 disease resistance protein (TIR-NBS-LRR class) [Arabidopsis thaliana],-0.054,0.046
NP_199318.2,True,99.625,2.1276,True,NBS_LRR,99.55,1.9943,True,NBS_LRR,99.67,2.1025,True,NBS_LRR,NP_199318.2 Disease resistance protein (TIR-NBS-LRR class) [Arabidopsis thaliana],-0.075,0.045
NP_001329614.1,True,99.327,1.7913,True,NBS_LRR,99.308,1.7568,True,NBS_LRR,99.372,1.836,True,NBS_LRR,NP_001329614.1 Disease resistance protein (TIR-NBS-LRR class) family [Arabidopsis thaliana],-0.019,0.045
NP_200620.1,False,99.212,1.7273,True,NBS_LRR,99.104,1.6623,True,NBS_LRR,99.257,1.7229,True,NBS_LRR,NP_200620.1 Disease resistance protein (TIR-NBS-LRR class) family [Arabidopsis thaliana],-0.108,0.045
NP_193173.5,True,99.327,1.7913,True,NBS_LRR,99.308,1.7568,True,NBS_LRR,99.372,1.836,True,NBS_LRR,NP_193173.5 Disease resistance protein (TIR-NBS-LRR class) family [Arabidopsis thaliana],-0.019,0.045
NP_190724.1,True,99.9,2.2929,True,NBS_LRR,99.876,2.2089,True,NBS_LRR,99.944,2.2426,True,NBS_LRR,NP_190724.1 Disease resistance protein (TIR-NBS-LRR class) family [Arabidopsis thaliana],-0.024,0.044
NP_192939.2,True,99.796,1.1335,True,NBS_LRR,99.478,1.9431,True,NBS_LRR,99.839,2.1872,True,NBS_LRR,NP_192939.2 protein kinase family protein [Arabidopsis thaliana],-0.318,0.043
NP_001329657.1,True,99.796,1.1335,True,NBS_LRR,99.478,1.9431,True,NBS_LRR,99.839,2.1872,True,NBS_LRR,NP_001329657.1 protein kinase family protein [Arabidopsis thaliana],-0.318,0.043
NP_001332492.1,True,99.669,2.153,True,NBS_LRR,99.652,2.0959,True,NBS_LRR,99.711,2.1241,True,NBS_LRR,NP_001332492.1 Disease resistance protein (TIR-NBS-LRR class) [Arabidopsis thaliana],-0.017,0.042
NP_851133.1,True,99.669,2.153,True,NBS_LRR,99.544,1.9921,True,NBS_LRR,99.711,2.1241,True,NBS_LRR,NP_851133.1 Disease resistance protein (TIR-NBS-LRR class) [Arabidopsis thaliana],-0.125,0.042
NP_683441.1,True,99.675,2.1575,True,NBS_LRR,99.736,2.1318,True,NBS_LRR,99.717,2.127,True,NBS_LRR,NP_683441.1 LRR and NB-ARC domains-containing disease resistance protein [Arabidopsis thaliana],0.061,0.042
NP_001077742.1,True,99.675,2.1575,True,NBS_LRR,99.736,2.1318,True,NBS_LRR,99.717,2.127,True,NBS_LRR,NP_001077742.1 LRR and NB-ARC domains-containing disease resistance protein [Arabidopsis thaliana],0.061,0.042
NP_173203.2,True,99.867,2.2713,True,NBS_LRR,99.869,2.2076,True,NBS_LRR,99.909,2.2185,True,NBS_LRR,NP_173203.2 Disease resistance protein (TIR-NBS-LRR class) family [Arabidopsis thaliana],0.002,0.042
NP_001329720.1,True,99.803,2.2268,True,NBS_LRR,99.873,2.2085,True,NBS_LRR,99.844,2.1887,True,NBS_LRR,NP_001329720.1 TIR-NBS-LRR class disease resistance protein [Arabidopsis thaliana],0.07,0.041
NP_199339.2,True,99.714,2.178,True,NBS_LRR,99.724,2.1305,True,NBS_LRR,99.751,2.1494,True,NBS_LRR,NP_199339.2 Disease resistance protein (TIR-NBS-LRR class) [Arabidopsis thaliana],0.01,0.037
NP_001327430.1,False,0.728,-3.6093,False,cell_death_HR,0.741,-3.5433,False,cell_death_HR,0.765,-3.4817,False,cell_death_HR,NP_001327430.1 uncharacterized protein AT3G22125 [Arabidopsis thaliana],0.013,0.037
NP_197291.2,True,99.616,2.118,True,NBS_LRR,99.413,1.8595,True,NBS_LRR,99.652,2.0936,True,NBS_LRR,NP_197291.2 DA1-related protein 4 [Arabidopsis thaliana],-0.203,0.036
NP_001185086.1,False,92.207,1.0139,False,antimicrobial,96.932,0.8854,False,defense_signaling,92.243,1.0053,False,antimicrobial,NP_001185086.1 THO2 [Arabidopsis thaliana],4.725,0.036
NP_173871.6,False,92.207,1.0139,False,antimicrobial,96.982,0.8867,False,defense_signaling,92.243,1.0053,False,antimicrobial,NP_173871.6 THO2 [Arabidopsis thaliana],4.775,0.036
NP_172152.1,False,96.126,1.1276,False,antimicrobial,98.95,0.9574,False,defense_signaling,96.161,1.119,False,antimicrobial,NP_172152.1 nuclear DEIH-boxhelicase [Arabidopsis thaliana],2.824,0.035
NP_001321998.1,False,96.126,1.1276,False,antimicrobial,99.228,0.9751,True,defense_signaling,96.161,1.119,False,antimicrobial,NP_001321998.1 nuclear DEIH-boxhelicase [Arabidopsis thaliana],3.102,0.035
NP_173166.2,False,99.163,1.6087,True,RLK_defense,99.15,1.611,True,RLK_defense,99.197,1.6208,True,RLK_defense,NP_173166.2 Leucine-rich receptor-like protein kinase family protein [Arabidopsis thaliana],-0.013,0.034
NP_200255.5,False,98.434,0.9283,False,defense_signaling,98.882,0.9541,False,defense_signaling,98.467,0.9315,False,defense_signaling,NP_200255.5 CLUB [Arabidopsis thaliana],0.448,0.033
NP_001322281.1,False,99.886,1.0282,True,defense_signaling,99.878,1.0385,True,defense_signaling,99.919,1.0468,True,defense_signaling,NP_001322281.1 AAA-type ATPase family protein [Arabidopsis thaliana],-0.008,0.033
NP_001322432.1,False,98.195,1.5175,False,NBS_LRR,98.195,1.4958,False,NBS_LRR,98.226,1.4966,False,NBS_LRR,NP_001322432.1 receptor like protein 13 [Arabidopsis thaliana],0.0,0.031
NP_177374.1,False,99.876,1.7877,True,RLK_defense,99.903,1.7977,True,RLK_defense,99.907,1.8081,True,RLK_defense,NP_177374.1 Leucine-rich receptor-like protein kinase family protein [Arabidopsis thaliana],0.027,0.031
NP_001330114.1,False,92.602,0.8275,False,NBS_LRR,92.713,0.8621,False,NBS_LRR,92.632,0.8773,False,NBS_LRR,NP_001330114.1 PHD finger transcription factor [Arabidopsis thaliana],0.111,0.03
NP_001322143.1,False,99.727,2.1854,True,NBS_LRR,99.71,2.1222,True,NBS_LRR,99.756,2.1505,True,NBS_LRR,NP_001322143.1 Disease resistance protein (TIR-NBS-LRR class) family [Arabidopsis thaliana],-0.017,0.029
NP_001322142.1,False,99.727,2.1854,True,NBS_LRR,99.614,2.0684,True,NBS_LRR,99.756,2.1505,True,NBS_LRR,NP_001322142.1 Disease resistance protein (TIR-NBS-LRR class) family [Arabidopsis thaliana],-0.113,0.029
NP_195337.1,False,99.77,2.1988,True,NBS_LRR,99.871,2.2081,True,NBS_LRR,99.799,2.1776,True,NBS_LRR,NP_195337.1 disease resistance protein (TIR-NBS-LRR class) [Arabidopsis thaliana],0.101,0.029
NP_193684.4,False,94.921,0.8408,False,defense_signaling,94.948,0.8419,False,defense_signaling,94.948,0.842,False,defense_signaling,NP_193684.4 VPS54 [Arabidopsis thaliana],0.027,0.027
NP_849409.2,False,94.921,0.8408,False,defense_signaling,94.948,0.8419,False,defense_signaling,94.948,0.842,False,defense_signaling,NP_849409.2 VPS54 [Arabidopsis thaliana],0.027,0.027
NP_178113.3,False,99.355,1.4836,True,cell_death_HR,99.357,1.4865,True,cell_death_HR,99.374,1.4824,True,cell_death_HR,NP_178113.3 RAD3-like DNA-binding helicase protein [Arabidopsis thaliana],0.002,0.019
NP_001327431.1,False,0.716,-3.5451,False,cell_death_HR,0.726,-3.4802,False,cell_death_HR,0.734,-3.4202,False,cell_death_HR,NP_001327431.1 uncharacterized protein AT3G22125 [Arabidopsis thaliana],0.01,0.018
NP_197131.2,False,57.824,0.3779,False,defense_signaling,57.931,0.3778,False,defense_signaling,57.842,0.3768,False,defense_signaling,NP_197131.2 sister chromatid cohesion 1 protein 4 [Arabidopsis thaliana],0.107,0.018
NP_197667.1,False,97.511,1.1233,False,RLK_defense,97.444,1.111,False,RLK_defense,97.529,1.1206,False,RLK_defense,NP_197667.1 DNA/RNA helicase protein [Arabidopsis thaliana],-0.067,0.018
NP_001329722.1,True,99.861,2.2607,True,NBS_LRR,99.863,2.2049,True,NBS_LRR,99.878,2.208,True,NBS_LRR,NP_001329722.1 TIR-NBS-LRR class disease resistance protein [Arabidopsis thaliana],0.002,0.017
NP_199688.1,False,99.925,2.3079,True,NBS_LRR,99.923,2.2377,True,NBS_LRR,99.94,2.2406,True,NBS_LRR,NP_199688.1 Disease resistance protein (TIR-NBS-LRR class) family [Arabidopsis thaliana],-0.002,0.015
NP_179298.2,True,99.974,2.3693,True,NBS_LRR,99.977,2.3017,True,NBS_LRR,99.987,2.3078,True,NBS_LRR,NP_179298.2 Disease resistance protein (TIR-NBS-LRR class) family [Arabidopsis thaliana],0.003,0.013
NP_001323796.1,False,99.974,2.3693,True,NBS_LRR,99.994,2.3186,True,NBS_LRR,99.987,2.3078,True,NBS_LRR,NP_001323796.1 Disease resistance protein (TIR-NBS-LRR class) family [Arabidopsis thaliana],0.02,0.013
NP_001329719.1,True,99.552,2.0691,True,NBS_LRR,99.689,2.1175,True,NBS_LRR,99.564,2.0351,True,NBS_LRR,NP_001329719.1 TIR-NBS-LRR class disease resistance protein [Arabidopsis thaliana],0.137,0.012
NP_001325249.1,False,97.105,1.2215,False,antimicrobial,97.463,1.2353,False,antimicrobial,97.117,1.2171,False,antimicrobial,NP_001325249.1 phytochrome B [Arabidopsis thaliana],0.358,0.012
NP_001030858.1,False,95.008,1.1394,False,antimicrobial,94.758,1.1299,False,antimicrobial,95.019,1.1308,False,antimicrobial,NP_001030858.1 glycoside hydrolase family 2 protein [Arabidopsis thaliana],-0.25,0.011
NP_849410.1,False,99.936,2.3142,True,NBS_LRR,99.934,2.2431,True,NBS_LRR,99.946,2.2465,True,NBS_LRR,NP_849410.1 Disease resistance protein (TIR-NBS-LRR class) [Arabidopsis thaliana],-0.002,0.01
NP_001185386.1,False,99.944,2.3318,True,NBS_LRR,99.928,2.2404,True,NBS_LRR,99.954,2.2646,True,NBS_LRR,NP_001185386.1 Disease resistance protein (TIR-NBS-LRR class) [Arabidopsis thaliana],-0.016,0.01
NP_177427.2,False,99.944,2.3318,True,NBS_LRR,99.952,2.2634,True,NBS_LRR,99.954,2.2646,True,NBS_LRR,NP_177427.2 Disease resistance protein (TIR-NBS-LRR class) [Arabidopsis thaliana],0.008,0.01
