protein_id,pid,z_max,best_category,has_defense_keyword,description,score_jackhmmer,length,truncated_by_esm,low_complexity_frac,repeat_frac_k6
NP_001332670.1,NP_001332670,1.3713439,antimicrobial,False,NP_001332670.1 6-phosphogluconate dehydrogenase family protein [Arabidopsis thaliana],0.0,487,False,0.1489,0.0
NP_001318724.1,NP_001318724,1.3713439,antimicrobial,False,NP_001318724.1 6-phosphogluconate dehydrogenase family protein [Arabidopsis thaliana],0.0,487,False,0.1489,0.0
NP_198982.1,NP_198982,1.3713439,antimicrobial,False,NP_198982.1 6-phosphogluconate dehydrogenase family protein [Arabidopsis thaliana],0.0,487,False,0.1489,0.0
NP_175293.1,NP_175293,1.3711567,antimicrobial,False,NP_175293.1 S-adenosyl-L-methionine-dependent methyltransferases superfamily protein [Arabidopsis thaliana],0.0,475,False,0.1522,0.0
NP_197775.3,NP_197775,1.3708204,PR_proteins,False,NP_197775.3 Pectinacetylesterase family protein [Arabidopsis thaliana],0.0,415,False,0.15,0.0
NP_001318631.1,NP_001318631,1.3708187,PR_proteins,False,NP_001318631.1 Pectinacetylesterase family protein [Arabidopsis thaliana],0.0,415,False,0.15,0.0
NP_194847.3,NP_194847,1.3707665,antimicrobial,False,NP_194847.3 Class II aminoacyl-tRNA and biotin synthetases superfamily protein [Arabidopsis thaliana],0.0,558,False,0.2222,0.0
NP_849558.1,NP_849558,1.3707665,antimicrobial,False,NP_849558.1 Class II aminoacyl-tRNA and biotin synthetases superfamily protein [Arabidopsis thaliana],0.0,558,False,0.2222,0.0
NP_001325636.1,NP_001325636,1.3707539,antimicrobial,False,NP_001325636.1 hydrolase family protein / HAD-superfamily protein [Arabidopsis thaliana],0.0,282,False,0.1111,0.0
NP_197172.1,NP_197172,1.3704056,PR_proteins,False,NP_197172.1 Glycosyl hydrolase superfamily protein [Arabidopsis thaliana],0.0,488,False,0.1702,0.0
NP_564625.1,NP_564625,1.3703433,antimicrobial,False,NP_564625.1 Lactate/malate dehydrogenase family protein [Arabidopsis thaliana],0.0,341,False,0.4242,0.0
NP_172651.1,NP_172651,1.3703088,antimicrobial,False,NP_172651.1 Seryl-tRNA synthetase [Arabidopsis thaliana],0.0,512,False,0.3,0.0
NP_567558.2,NP_567558,1.3702265,cell_death_HR,False,NP_567558.2 RNA helicase family protein [Arabidopsis thaliana],0.0,695,False,0.1176,0.0
NP_851233.1,NP_851233,1.3702207,antimicrobial,False,NP_851233.1 4-hydroxy-3-methylbut-2-enyl diphosphate synthase [Arabidopsis thaliana],0.0,741,False,0.1096,0.0
NP_850878.2,NP_850878,1.3699157,PR_proteins,False,NP_850878.2 Pectinacetylesterase family protein [Arabidopsis thaliana],0.0,416,False,0.175,0.0
NP_200868.2,NP_200868,1.3698856,antimicrobial,False,NP_200868.2 4-hydroxy-3-methylbut-2-enyl diphosphate synthase [Arabidopsis thaliana],0.0,740,False,0.137,0.0
NP_001327659.1,NP_001327659,1.3696291,antimicrobial,False,NP_001327659.1 UDP-GLUCOSE PYROPHOSPHORYLASE 1 [Arabidopsis thaliana],0.0,463,False,0.2222,0.0
NP_194678.2,NP_194678,1.3695238,antimicrobial,False,NP_194678.2 Metallopeptidase M24 family protein [Arabidopsis thaliana],0.0,486,False,0.0851,0.0
NP_197233.1,NP_197233,1.3691792,antimicrobial,False,NP_197233.1 UDP-glucose pyrophosphorylase 2 [Arabidopsis thaliana],0.0,470,False,0.2174,0.0
NP_190963.1,NP_190963,1.3690944,PR_proteins,True,NP_190963.1 glyoxal oxidase-related protein [Arabidopsis thaliana],0.0,545,False,0.1698,0.0
NP_173419.1,NP_173419,1.3689694,PR_proteins,True,NP_173419.1 glyoxal oxidase-related protein [Arabidopsis thaliana],0.0,548,False,0.1132,0.0
NP_974753.1,NP_974753,1.3688898,antimicrobial,False,NP_974753.1 sirtuin 2 [Arabidopsis thaliana],0.0,354,False,0.1176,0.0
NP_001320985.1,NP_001320985,1.3684572,antimicrobial,True,NP_001320985.1 L-fucokinase/GDP-L-fucose pyrophosphorylase [Arabidopsis thaliana],0.0,948,False,0.129,0.0
NP_179580.1,NP_179580,1.368377,antimicrobial,False,NP_179580.1 NADP-malic enzyme 1 [Arabidopsis thaliana],0.0,581,False,0.1579,0.0
NP_180800.1,NP_180800,1.368248,antimicrobial,False,NP_180800.1 AXR1-like protein [Arabidopsis thaliana],0.0,523,False,0.1176,0.0
NP_567460.1,NP_567460,1.3681347,antimicrobial,False,NP_567460.1 beta-amylase 5 [Arabidopsis thaliana],0.0,498,False,0.2083,0.0
NP_001332146.1,NP_001332146,1.3680031,PR_proteins,False,NP_001332146.1 Glycosyl hydrolase family protein [Arabidopsis thaliana],0.0,702,False,0.2609,0.0
NP_001190600.1,NP_001190600,1.3679916,antimicrobial,False,NP_001190600.1 1-deoxy-D-xylulose 5-phosphate reductoisomerase [Arabidopsis thaliana],0.0,497,False,0.2917,0.0
NP_001330691.1,NP_001330691,1.3675196,antimicrobial,False,NP_001330691.1 Phosphoglycerate mutase-like family protein [Arabidopsis thaliana],0.0,939,False,0.2174,0.0
NP_200262.1,NP_200262,1.3671672,antimicrobial,False,NP_200262.1 Auxin-responsive GH3 family protein [Arabidopsis thaliana],0.0,612,False,0.1167,0.0
NP_178071.1,NP_178071,1.36645,antimicrobial,False,NP_178071.1 glyceraldehyde-3-phosphate dehydrogenase of plastid 1 [Arabidopsis thaliana],0.0,422,False,0.2927,0.0
NP_568846.1,NP_568846,1.3662974,antimicrobial,False,NP_568846.1 myristoyl-CoA:protein N-myristoyltransferase [Arabidopsis thaliana],0.0,434,False,0.1667,0.0
NP_197693.1,NP_197693,1.3662093,antimicrobial,False,NP_197693.1 2-isopropylmalate synthase 2 [Arabidopsis thaliana],0.0,503,False,0.2041,0.0
NP_194656.1,NP_194656,1.3660655,PR_proteins,False,"NP_194656.1 HAD superfamily, subfamily IIIB acid phosphatase [Arabidopsis thaliana]",0.0,256,False,0.25,0.0
NP_027676.1,NP_027676,1.3657813,antimicrobial,False,NP_027676.1 vacuolar protein sorting 11 [Arabidopsis thaliana],0.0,932,False,0.163,0.0
NP_563721.1,NP_563721,1.3655312,antimicrobial,False,"NP_563721.1 NADH dehydrogenase ubiquinone complex I, assembly factor-like protein (DUF185) [Arabidopsis thaliana]",0.0,442,False,0.0698,0.0
NP_187952.1,NP_187952,1.3649523,antimicrobial,False,NP_187952.1 S-adenosyl-L-methionine-dependent methyltransferases superfamily protein [Arabidopsis thaliana],0.0,278,False,0.1538,0.0
NP_001327233.1,NP_001327233,1.3649523,antimicrobial,False,NP_001327233.1 S-adenosyl-L-methionine-dependent methyltransferases superfamily protein [Arabidopsis thaliana],0.0,278,False,0.1538,0.0
NP_849647.1,NP_849647,1.3647525,antimicrobial,False,NP_849647.1 Seryl-tRNA synthetase [Arabidopsis thaliana],0.0,514,False,0.26,0.0
NP_567149.2,NP_567149,1.3647246,cell_death_HR,False,NP_567149.2 FMN-linked oxidoreductases superfamily protein [Arabidopsis thaliana],0.0,419,False,0.15,0.0
NP_001328930.1,NP_001328930,1.3645496,antimicrobial,False,NP_001328930.1 stachyose synthase [Arabidopsis thaliana],0.0,923,False,0.1099,0.0
NP_187777.1,NP_187777,1.3645024,antimicrobial,False,NP_187777.1 lysyl-tRNA synthetase 1 [Arabidopsis thaliana],0.0,626,False,0.1967,0.0
NP_200630.1,NP_200630,1.3641233,antimicrobial,False,NP_200630.1 transthyretin-like protein [Arabidopsis thaliana],0.0,324,False,0.1935,0.0
NP_001324325.1,NP_001324325,1.3635746,PR_proteins,False,NP_001324325.1 Neutral/alkaline non-lysosomal ceramidase [Arabidopsis thaliana],0.0,757,False,0.1622,0.0
NP_001329472.1,NP_001329472,1.3632234,antimicrobial,False,NP_001329472.1 L-tyrosine decarboxylase [Arabidopsis thaliana],0.0,428,False,0.1707,0.0
NP_177239.1,NP_177239,1.3630883,antimicrobial,False,"NP_177239.1 phosphoglucomutase, putative / glucose phosphomutase [Arabidopsis thaliana]",0.0,615,False,0.2167,0.0
NP_565206.1,NP_565206,1.3629766,PR_proteins,False,NP_565206.1 Ca(2)-dependent phospholipid-binding protein (Copine) family [Arabidopsis thaliana],0.0,401,False,0.2821,0.0
NP_974918.1,NP_974918,1.362544,antimicrobial,True,NP_974918.1 pyridoxin (pyrodoxamine) 5'-phosphate oxidase [Arabidopsis thaliana],0.0,466,False,0.2444,0.0
NP_001320979.1,NP_001320979,1.3624794,antimicrobial,True,NP_001320979.1 L-fucokinase/GDP-L-fucose pyrophosphorylase [Arabidopsis thaliana],0.0,956,False,0.2021,0.0
NP_001320980.1,NP_001320980,1.3624794,antimicrobial,True,NP_001320980.1 L-fucokinase/GDP-L-fucose pyrophosphorylase [Arabidopsis thaliana],0.0,956,False,0.2021,0.0
NP_200613.2,NP_200613,1.3624418,PR_proteins,False,NP_200613.2 SHV3-like 4 [Arabidopsis thaliana],0.0,753,False,0.2297,0.0027
NP_974826.1,NP_974826,1.3623401,PR_proteins,False,NP_974826.1 Pectinacetylesterase family protein [Arabidopsis thaliana],0.0,436,False,0.1667,0.0
NP_197692.1,NP_197692,1.362105,antimicrobial,False,NP_197692.1 methylthioalkylmalate synthase 1 [Arabidopsis thaliana],0.0,506,False,0.1224,0.0
NP_196840.1,NP_196840,1.3620185,antimicrobial,False,NP_196840.1 Auxin-responsive GH3 family protein [Arabidopsis thaliana],0.0,594,False,0.0862,0.0
NP_173142.2,NP_173142,1.3620185,antimicrobial,False,NP_173142.2 trehalose-6-phosphate synthase [Arabidopsis thaliana],0.0,822,False,0.1728,0.0
NP_001031874.1,NP_001031874,1.3620185,antimicrobial,False,NP_001031874.1 Auxin-responsive GH3 family protein [Arabidopsis thaliana],0.0,594,False,0.0862,0.0
NP_179389.1,NP_179389,1.3619345,cell_death_HR,False,NP_179389.1 Sec1/munc18-like (SM) proteins superfamily [Arabidopsis thaliana],0.0,627,False,0.1475,0.0
NP_564555.1,NP_564555,1.3617793,antimicrobial,True,NP_564555.1 S-methyl-5-thioribose kinase [Arabidopsis thaliana],0.0,420,False,0.122,0.0
NP_191398.1,NP_191398,1.3617432,antimicrobial,False,NP_191398.1 Eukaryotic release factor 1 (eRF1) family protein [Arabidopsis thaliana],0.0,395,False,0.1316,0.0
NP_001078731.1,NP_001078731,1.3614208,antimicrobial,False,NP_001078731.1 Aldolase-type TIM barrel family protein [Arabidopsis thaliana],0.0,387,False,0.1081,0.0
NP_199608.1,NP_199608,1.3614208,antimicrobial,False,NP_199608.1 Aldolase-type TIM barrel family protein [Arabidopsis thaliana],0.0,387,False,0.1081,0.0
NP_196962.1,NP_196962,1.3613578,antimicrobial,False,NP_196962.1 polyribonucleotide nucleotidyltransferase [Arabidopsis thaliana],0.0,991,False,0.2449,0.0
NP_181337.2,NP_181337,1.3611954,PR_proteins,False,NP_181337.2 Neutral/alkaline non-lysosomal ceramidase [Arabidopsis thaliana],0.0,757,False,0.1622,0.0
NP_001117554.1,NP_001117554,1.3605374,PR_proteins,False,NP_001117554.1 beta expansin 6 [Arabidopsis thaliana],0.0,223,False,0.2381,0.0
NP_195813.1,NP_195813,1.3604025,PR_proteins,False,NP_195813.1 Glycosyl hydrolase superfamily protein [Arabidopsis thaliana],0.0,448,False,0.093,0.0
NP_566038.1,NP_566038,1.3602059,PR_proteins,False,NP_566038.1 Plant invertase/pectin methylesterase inhibitor superfamily [Arabidopsis thaliana],0.0,511,False,0.18,0.0
NP_001332247.1,NP_001332247,1.3598208,antimicrobial,False,NP_001332247.1 ATP citrate lyase subunit B 2 [Arabidopsis thaliana],0.0,608,False,0.2034,0.0
NP_199757.1,NP_199757,1.3598193,antimicrobial,False,NP_199757.1 ATP citrate lyase subunit B 2 [Arabidopsis thaliana],0.0,608,False,0.2034,0.0
NP_189545.1,NP_189545,1.3597393,PR_proteins,False,NP_189545.1 expansin A5 [Arabidopsis thaliana],0.0,255,False,0.375,0.0
NP_196400.2,NP_196400,1.3591028,PR_proteins,False,NP_196400.2 glucuronidase 2 [Arabidopsis thaliana],0.0,543,False,0.1698,0.0
NP_172010.1,NP_172010,1.3590988,antimicrobial,False,NP_172010.1 NAD(P)-binding Rossmann-fold superfamily protein [Arabidopsis thaliana],0.0,540,False,0.1321,0.0
NP_849735.1,NP_849735,1.3588959,antimicrobial,False,NP_849735.1 toprim domain-containing protein [Arabidopsis thaliana],0.0,709,False,0.1304,0.0
NP_564689.1,NP_564689,1.3585577,antimicrobial,False,NP_564689.1 S-adenosyl-L-methionine-dependent methyltransferases superfamily protein [Arabidopsis thaliana],0.0,311,False,0.1333,0.0
NP_849583.1,NP_849583,1.3583295,antimicrobial,False,NP_849583.1 methylcrotonyl-CoA carboxylase alpha chain [Arabidopsis thaliana],0.0,734,False,0.1389,0.0
NP_001031917.1,NP_001031917,1.3583153,antimicrobial,False,NP_001031917.1 Glyceraldehyde-3-phosphate dehydrogenase-like family protein [Arabidopsis thaliana],0.0,378,False,0.25,0.0
NP_179304.1,NP_179304,1.3583091,antimicrobial,False,NP_179304.1 isocitrate dehydrogenase subunit 2 [Arabidopsis thaliana],0.0,367,False,0.2857,0.0
NP_974139.2,NP_974139,1.3582147,antimicrobial,False,NP_974139.2 S-adenosyl-L-methionine-dependent methyltransferases superfamily protein [Arabidopsis thaliana],0.0,504,False,0.2449,0.0
NP_001320082.1,NP_001320082,1.3579662,antimicrobial,False,NP_001320082.1 Long-chain fatty alcohol dehydrogenase family protein [Arabidopsis thaliana],0.0,748,False,0.2192,0.0
NP_194586.1,NP_194586,1.3579662,antimicrobial,False,NP_194586.1 Long-chain fatty alcohol dehydrogenase family protein [Arabidopsis thaliana],0.0,748,False,0.2192,0.0
NP_195252.1,NP_195252,1.3575242,antimicrobial,False,NP_195252.1 isocitrate dehydrogenase 1 [Arabidopsis thaliana],0.0,367,False,0.2286,0.0
NP_176553.1,NP_176553,1.3574502,antimicrobial,False,"NP_176553.1 GMP synthase (glutamine-hydrolyzing), putative / glutamine amidotransferase [Arabidopsis thaliana]",0.0,534,False,0.1923,0.0
NP_176251.1,NP_176251,1.357186,antimicrobial,False,NP_176251.1 vacuolar protein sorting 34 [Arabidopsis thaliana],0.0,814,False,0.1625,0.0
NP_564800.1,NP_564800,1.3569657,antimicrobial,False,NP_564800.1 Terpenoid synthases superfamily protein [Arabidopsis thaliana],0.0,304,False,0.2759,0.0
NP_001321808.1,NP_001321808,1.3565205,antimicrobial,False,NP_001321808.1 4-phospho-panto-thenoylcysteine synthetase [Arabidopsis thaliana],0.0,317,False,0.2333,0.0
NP_563904.2,NP_563904,1.3565205,antimicrobial,False,NP_563904.2 4-phospho-panto-thenoylcysteine synthetase [Arabidopsis thaliana],0.0,317,False,0.2333,0.0
NP_196839.1,NP_196839,1.3562515,antimicrobial,False,NP_196839.1 Auxin-responsive GH3 family protein [Arabidopsis thaliana],0.0,587,False,0.0702,0.0
NP_001318554.1,NP_001318554,1.3562515,antimicrobial,False,NP_001318554.1 Auxin-responsive GH3 family protein [Arabidopsis thaliana],0.0,587,False,0.0702,0.0
NP_180034.1,NP_180034,1.3561461,antimicrobial,False,NP_180034.1 FAD-dependent oxidoreductase family protein [Arabidopsis thaliana],0.0,416,False,0.2,0.0
NP_180921.1,NP_180921,1.3559998,antimicrobial,False,NP_180921.1 NAD(P)-binding Rossmann-fold superfamily protein [Arabidopsis thaliana],0.0,480,False,0.1702,0.0
NP_564337.1,NP_564337,1.3559242,antimicrobial,False,NP_564337.1 glycyl-tRNA synthetase / glycine-tRNA ligase [Arabidopsis thaliana],0.0,729,False,0.2394,0.0
NP_182247.1,NP_182247,1.3556505,antimicrobial,False,NP_182247.1 RNA helicase family protein [Arabidopsis thaliana],0.0,729,False,0.1268,0.0
NP_564553.1,NP_564553,1.3553392,PR_proteins,False,NP_564553.1 PLC-like phosphodiesterases superfamily protein [Arabidopsis thaliana],0.0,359,False,0.0882,0.0
NP_850837.1,NP_850837,1.3553202,antimicrobial,False,NP_850837.1 UDP-glucose pyrophosphorylase 2 [Arabidopsis thaliana],0.0,390,False,0.2368,0.0
NP_001330921.1,NP_001330921,1.3553202,antimicrobial,False,NP_001330921.1 UDP-glucose pyrophosphorylase 2 [Arabidopsis thaliana],0.0,390,False,0.2368,0.0
NP_193114.1,NP_193114,1.3552636,antimicrobial,False,"NP_193114.1 methionine-tRNA ligase, putative / methionyl-tRNA synthetase, putative / MetRS [Arabidopsis thaliana]",0.0,797,False,0.1538,0.0
NP_187958.1,NP_187958,1.3551283,antimicrobial,False,"NP_187958.1 Lysyl-tRNA synthetase, class II [Arabidopsis thaliana]",0.0,602,False,0.2712,0.0
NP_195049.1,NP_195049,1.355121,PR_proteins,False,NP_195049.1 Plant invertase/pectin methylesterase inhibitor superfamily [Arabidopsis thaliana],0.0,609,False,0.2034,0.0
NP_199592.1,NP_199592,1.3550496,antimicrobial,True,NP_199592.1 phosphofructokinase 2 [Arabidopsis thaliana],0.0,444,False,0.1395,0.0
NP_567026.3,NP_567026,1.3541152,antimicrobial,False,NP_567026.3 DHFS-FPGS homolog D [Arabidopsis thaliana],0.0,492,False,0.125,0.0
NP_181042.1,NP_181042,1.3534954,antimicrobial,False,NP_181042.1 Trimeric LpxA-like enzyme [Arabidopsis thaliana],0.0,730,False,0.1944,0.0
NP_564001.1,NP_564001,1.3533067,antimicrobial,False,NP_564001.1 molybdenum cofactor sulfurase (LOS5) (ABA3) [Arabidopsis thaliana],0.0,819,False,0.125,0.0
NP_001322008.1,NP_001322008,1.3531997,antimicrobial,True,NP_001322008.1 hexokinase-like 1 [Arabidopsis thaliana],0.0,422,False,0.2683,0.0
NP_187310.1,NP_187310,1.3530235,antimicrobial,True,NP_187310.1 Mevalonate/galactokinase family protein [Arabidopsis thaliana],0.0,496,False,0.2292,0.0
NP_567747.4,NP_567747,1.3527341,antimicrobial,True,NP_567747.4 uridine kinase-like 4 [Arabidopsis thaliana],0.0,469,False,0.0667,0.0
NP_849448.4,NP_849448,1.3527341,antimicrobial,True,NP_849448.4 uridine kinase-like 4 [Arabidopsis thaliana],0.0,469,False,0.0667,0.0
NP_001328772.1,NP_001328772,1.3527341,antimicrobial,True,NP_001328772.1 uridine kinase-like 4 [Arabidopsis thaliana],0.0,469,False,0.0667,0.0
NP_001320072.1,NP_001320072,1.3527324,antimicrobial,True,NP_001320072.1 uridine kinase-like 4 [Arabidopsis thaliana],0.0,469,False,0.0667,0.0
NP_180165.1,NP_180165,1.3526151,PR_proteins,False,NP_180165.1 alpha-vacuolar processing enzyme [Arabidopsis thaliana],0.0,478,False,0.2609,0.0
NP_189036.1,NP_189036,1.351861,antimicrobial,False,NP_189036.1 dehydratase family [Arabidopsis thaliana],0.0,608,False,0.2034,0.0
NP_564264.1,NP_564264,1.3517405,PR_proteins,False,NP_564264.1 ribonuclease 3 [Arabidopsis thaliana],0.0,222,False,0.1905,0.0
NP_186780.3,NP_186780,1.3514661,antimicrobial,False,NP_186780.3 Phosphoglycerate mutase-like family protein [Arabidopsis thaliana],0.0,1056,True,0.1923,0.0
NP_001189959.1,NP_001189959,1.3512002,antimicrobial,False,NP_001189959.1 dehydratase family [Arabidopsis thaliana],0.0,606,False,0.2373,0.0
NP_001332077.1,NP_001332077,1.351104,PR_proteins,False,NP_001332077.1 alpha-galactosidase 1 [Arabidopsis thaliana],0.0,318,False,0.0667,0.0
NP_001031855.1,NP_001031855,1.3509674,PR_proteins,False,NP_001031855.1 alpha-galactosidase 2 [Arabidopsis thaliana],0.0,370,False,0.0833,0.0
NP_001330919.1,NP_001330919,1.3507866,antimicrobial,False,NP_001330919.1 UDP-glucose pyrophosphorylase 2 [Arabidopsis thaliana],0.0,385,False,0.1892,0.0
NP_175786.1,NP_175786,1.3505876,PR_proteins,False,NP_175786.1 pectin methylesterase 2 [Arabidopsis thaliana],0.0,587,False,0.2632,0.0
NP_200625.1,NP_200625,1.3504376,PR_proteins,False,NP_200625.1 SHV3-like 5 [Arabidopsis thaliana],0.0,750,False,0.2297,0.0027
NP_563840.1,NP_563840,1.350335,antimicrobial,False,NP_563840.1 rhodanese-like domain protein [Arabidopsis thaliana],0.0,581,False,0.1053,0.0
NP_187498.1,NP_187498,1.3501793,antimicrobial,False,NP_187498.1 PYRIMIDINE 4 [Arabidopsis thaliana],0.0,481,False,0.1915,0.0
NP_194690.1,NP_194690,1.3499024,antimicrobial,False,NP_194690.1 Cytidine/deoxycytidylate deaminase family protein [Arabidopsis thaliana],0.0,293,False,0.1786,0.0
NP_001332304.1,NP_001332304,1.3494022,antimicrobial,False,NP_001332304.1 phosphoglucosamine mutase family protein [Arabidopsis thaliana],0.0,638,False,0.1935,0.0
NP_198742.2,NP_198742,1.349323,PR_proteins,False,NP_198742.2 expansin A21 [Arabidopsis thaliana],0.0,262,False,0.24,0.0
NP_001078454.1,NP_001078454,1.3489897,PR_proteins,False,NP_001078454.1 expansin B3 [Arabidopsis thaliana],0.0,258,False,0.2083,0.0
NP_001078234.1,NP_001078234,1.3483152,antimicrobial,False,NP_001078234.1 nitrilase 1 [Arabidopsis thaliana],0.0,346,False,0.1515,0.0
NP_851011.1,NP_851011,1.3483105,antimicrobial,False,NP_851011.1 nitrilase 1 [Arabidopsis thaliana],0.0,346,False,0.1515,0.0
NP_001328715.1,NP_001328715,1.3482444,antimicrobial,False,NP_001328715.1 Glucose-1-phosphate adenylyltransferase family protein [Arabidopsis thaliana],0.0,521,False,0.1373,0.0
NP_195632.1,NP_195632,1.3482444,antimicrobial,False,NP_195632.1 Glucose-1-phosphate adenylyltransferase family protein [Arabidopsis thaliana],0.0,521,False,0.1373,0.0
NP_001328949.1,NP_001328949,1.3477756,antimicrobial,False,NP_001328949.1 thymidylate synthase 2 [Arabidopsis thaliana],0.0,540,False,0.1321,0.0
NP_190324.1,NP_190324,1.3477402,PR_proteins,False,NP_190324.1 Plant invertase/pectin methylesterase inhibitor superfamily [Arabidopsis thaliana],0.0,594,False,0.2586,0.0
NP_192629.1,NP_192629,1.3476717,antimicrobial,False,NP_192629.1 arginase [Arabidopsis thaliana],0.0,342,False,0.1515,0.0
NP_194311.1,NP_194311,1.3472687,PR_proteins,False,NP_194311.1 xyloglucan endotransglycosylase 6 [Arabidopsis thaliana],0.0,286,False,0.1481,0.0
NP_851018.1,NP_851018,1.3471558,antimicrobial,False,NP_851018.1 DHFS-FPGS homolog D [Arabidopsis thaliana],0.0,491,False,0.125,0.0
NP_849979.1,NP_849979,1.3470938,PR_proteins,False,NP_849979.1 plant natriuretic peptide A [Arabidopsis thaliana],0.0,130,False,0.25,0.0
NP_850077.1,NP_850077,1.3469522,PR_proteins,False,NP_850077.1 Plant invertase/pectin methylesterase inhibitor superfamily [Arabidopsis thaliana],0.0,614,False,0.2833,0.0033
