protein_id,z_max,best_category,pctl_max,description
NP_175856.1,0.6260781,RLK_defense,79.72701060012032,NP_175856.1 Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family [Arabidopsis thaliana]
NP_176012.1,0.6258891,defense_signaling,79.78301906362147,NP_176012.1 myb domain protein 72 [Arabidopsis thaliana]
NP_189276.1,0.6251504,NBS_LRR,76.85813263633912,NP_189276.1 Polyketide cyclase/dehydrase and lipid transport superfamily protein [Arabidopsis thaliana]
NP_001030632.1,0.6243258,PR_proteins,72.89190366544278,NP_001030632.1 Cysteine-rich protein [Arabidopsis thaliana]
NP_200950.1,0.62414134,defense_signaling,79.64403509863712,NP_200950.1 myb domain protein 28 [Arabidopsis thaliana]
NP_188550.3,0.62373126,defense_signaling,79.60462173543262,NP_188550.3 autophagy 2 [Arabidopsis thaliana]
NP_001327751.1,0.62373126,defense_signaling,79.60462173543262,NP_001327751.1 autophagy 2 [Arabidopsis thaliana]
NP_001327752.1,0.62373126,defense_signaling,79.60462173543262,NP_001327752.1 autophagy 2 [Arabidopsis thaliana]
NP_173292.1,0.6230577,defense_signaling,79.54031572178314,NP_173292.1 myb domain protein 51 [Arabidopsis thaliana]
NP_001327086.1,0.6203137,cell_death_HR,70.94820254319913,NP_001327086.1 ADP-ribosylation factor-like A1C [Arabidopsis thaliana]
NP_174617.1,0.61981934,defense_signaling,79.2291575912212,NP_174617.1 D111/G-patch domain-containing protein [Arabidopsis thaliana]
NP_177373.1,0.6179375,RLK_defense,79.11506627668182,NP_177373.1 Kunitz family trypsin and protease inhibitor protein [Arabidopsis thaliana]
NP_001117218.1,0.6166457,defense_signaling,78.94496649864128,NP_001117218.1 SPX (SYG1/Pho81/XPR1) domain-containing protein [Arabidopsis thaliana]
NP_850155.1,0.6166189,defense_signaling,78.93874333603004,NP_850155.1 Pleckstrin homology (PH) domain-containing protein [Arabidopsis thaliana]
NP_973558.1,0.6160679,cell_death_HR,70.69305287613832,NP_973558.1 senescence-associated gene 13 [Arabidopsis thaliana]
NP_178320.1,0.6152573,PR_proteins,72.37123239363578,NP_178320.1 Scorpion toxin-like knottin superfamily protein [Arabidopsis thaliana]
NP_193142.1,0.61515284,antimicrobial,75.35627605949344,NP_193142.1 Polyketide cyclase/dehydrase and lipid transport superfamily protein [Arabidopsis thaliana]
NP_187609.2,0.6139152,defense_signaling,78.71263509448835,NP_187609.2 ankyrin repeat 30A-like protein (DUF662) [Arabidopsis thaliana]
NP_567878.2,0.61319435,defense_signaling,78.63795714315349,NP_567878.2 WRKY DNA-binding protein 11 [Arabidopsis thaliana]
NP_177241.3,0.612896,NBS_LRR,76.31049432655009,NP_177241.3 MLP-like protein 31 [Arabidopsis thaliana]
NP_568439.1,0.6125429,defense_signaling,78.59024622980066,NP_568439.1 WRKY DNA-binding protein 30 [Arabidopsis thaliana]
NP_171932.1,0.61205393,defense_signaling,78.51764266600286,NP_171932.1 Ethylene-responsive element binding factor 14 [Arabidopsis thaliana]
NP_001031693.1,0.60966575,defense_signaling,78.30605513722074,NP_001031693.1 SCR-like 26 [Arabidopsis thaliana]
NP_001031783.1,0.6065394,defense_signaling,77.99904578173295,NP_001031783.1 SCR-like 22 [Arabidopsis thaliana]
NP_565574.1,0.60594946,defense_signaling,77.9513348683801,NP_565574.1 WRKY DNA-binding protein 17 [Arabidopsis thaliana]
NP_188294.1,0.6046797,defense_signaling,77.8496898790632,NP_188294.1 TOXICOS EN LEVADURA 2 [Arabidopsis thaliana]
NP_849559.1,0.6021843,defense_signaling,77.65262306304064,NP_849559.1 WRKY DNA-binding protein 11 [Arabidopsis thaliana]
NP_001154428.1,0.60075265,antimicrobial,72.40649698176614,NP_001154428.1 histone mono-ubiquitination 2 [Arabidopsis thaliana]
NP_564862.1,0.6007026,RLK_defense,77.90984711763852,NP_564862.1 Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family [Arabidopsis thaliana]
NP_974776.1,0.60048145,NBS_LRR,75.670545771361,NP_974776.1 jasmonate-zim-domain protein 10 [Arabidopsis thaliana]
NP_974775.1,0.60048145,NBS_LRR,75.670545771361,NP_974775.1 jasmonate-zim-domain protein 10 [Arabidopsis thaliana]
NP_189277.1,0.59996325,NBS_LRR,75.62698363308233,NP_189277.1 Polyketide cyclase/dehydrase and lipid transport superfamily protein [Arabidopsis thaliana]
NP_187582.1,0.5996447,defense_signaling,77.41614288381355,NP_187582.1 IQ-domain 1 [Arabidopsis thaliana]
NP_566728.1,0.5996125,RLK_defense,77.84139232891488,NP_566728.1 Plastid-lipid associated protein PAP / fibrillin family protein [Arabidopsis thaliana]
NP_001319993.1,0.59941643,cell_death_HR,69.78032235982326,NP_001319993.1 ENHANCED DISEASE RESISTANCE 2 [Arabidopsis thaliana]
NP_193639.2,0.59933496,cell_death_HR,69.77513639098056,NP_193639.2 ENHANCED DISEASE RESISTANCE 2 [Arabidopsis thaliana]
NP_563945.2,0.59921503,cell_death_HR,69.76165287198954,NP_563945.2 Ribosomal protein L16p/L10e family protein [Arabidopsis thaliana]
NP_001030802.1,0.59914947,RLK_defense,77.7999045781733,NP_001030802.1 low-molecular-weight cysteine-rich 30 [Arabidopsis thaliana]
NP_196429.1,0.5987219,defense_signaling,77.31449789449665,NP_196429.1 movement protein binding protein 2C [Arabidopsis thaliana]
NP_566712.1,0.5985149,PR_proteins,71.3381874001701,NP_566712.1 Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein [Arabidopsis thaliana]
NP_182163.1,0.5982519,defense_signaling,77.2584894309955,NP_182163.1 WRKY DNA-binding protein 46 [Arabidopsis thaliana]
NP_565264.1,0.5981895,NBS_LRR,75.51807828738565,NP_565264.1 MLP-like protein 328 [Arabidopsis thaliana]
NP_001031858.1,0.5967313,defense_signaling,77.12987740369655,NP_001031858.1 Defensin-like (DEFL) family protein [Arabidopsis thaliana]
NP_189930.1,0.59623265,NBS_LRR,75.40191258530918,NP_189930.1 jasmonate-zim-domain protein 11 [Arabidopsis thaliana]
NP_683581.1,0.5961231,NBS_LRR,75.39568942269796,NP_683581.1 non-race specific disease resistance protein [Arabidopsis thaliana]
NP_182153.2,0.5954455,RLK_defense,77.4825232850001,NP_182153.2 Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family [Arabidopsis thaliana]
NP_001031694.1,0.59527004,RLK_defense,77.47837450992594,NP_001031694.1 SCR-like 14 [Arabidopsis thaliana]
NP_178319.1,0.5951429,cell_death_HR,69.53969340552202,NP_178319.1 low-molecular-weight cysteine-rich 69 [Arabidopsis thaliana]
NP_172849.1,0.5932879,defense_signaling,76.78552907254134,NP_172849.1 WRKY DNA-binding protein 4 [Arabidopsis thaliana]
NP_001032081.1,0.59248394,RLK_defense,77.29997718173709,NP_001032081.1 defensin-like protein [Arabidopsis thaliana]
NP_001119446.2,0.59181225,PR_proteins,70.89219407969797,NP_001119446.2 profilin [Arabidopsis thaliana]
NP_001030737.1,0.5915303,RLK_defense,77.22737361793929,NP_001030737.1 low-molecular-weight cysteine-rich 55 [Arabidopsis thaliana]
NP_188965.1,0.5913966,defense_signaling,76.61128051942664,NP_188965.1 ethylene response factor 1 [Arabidopsis thaliana]
NP_566494.1,0.59098285,RLK_defense,77.20248096749435,NP_566494.1 Leucine-rich repeat transmembrane protein kinase [Arabidopsis thaliana]
NP_567827.1,0.59085613,RLK_defense,77.19003464227187,NP_567827.1 low-molecular-weight cysteine-rich 24 [Arabidopsis thaliana]
NP_182235.1,0.59042364,antimicrobial,69.46916422926131,NP_182235.1 NAD(P)-binding Rossmann-fold superfamily protein [Arabidopsis thaliana]
NP_191523.1,0.59006053,defense_signaling,76.50652394880412,NP_191523.1 glycine-rich protein [Arabidopsis thaliana]
NP_001078314.1,0.59006053,defense_signaling,76.50652394880412,NP_001078314.1 glycine-rich protein [Arabidopsis thaliana]
NP_568287.1,0.5891066,NBS_LRR,75.04304354139441,NP_568287.1 jasmonate-zim-domain protein 10 [Arabidopsis thaliana]
NP_680202.1,0.588633,defense_signaling,76.3395357520692,NP_680202.1 uncharacterized protein AT5G22160 [Arabidopsis thaliana]
NP_001031052.1,0.58838516,RLK_defense,76.95977762565602,NP_001031052.1 Molecular chaperone Hsp40/DnaJ family protein [Arabidopsis thaliana]
NP_199211.2,0.5875154,PR_proteins,70.85692949156761,NP_199211.2 plasmodesmata-located protein 1 [Arabidopsis thaliana]
NP_565085.1,0.5849057,defense_signaling,76.03252639658142,NP_565085.1 RING/U-box superfamily protein [Arabidopsis thaliana]
NP_567557.1,0.584617,defense_signaling,76.01178252121062,NP_567557.1 negative regulator of systemic acquired resistance (SNI1) [Arabidopsis thaliana]
NP_001031747.1,0.5833247,RLK_defense,76.53037940548053,NP_001031747.1 low-molecular-weight cysteine-rich 25 [Arabidopsis thaliana]
NP_567626.1,0.5830633,defense_signaling,75.84583151824424,NP_567626.1 MYB-like 102 [Arabidopsis thaliana]
NP_175128.1,0.58280206,PR_proteins,70.33003505714937,NP_175128.1 thioredoxin H-type 5 [Arabidopsis thaliana]
NP_197649.2,0.5824671,defense_signaling,75.81264131765096,NP_197649.2 WRKY DNA-binding protein 38 [Arabidopsis thaliana]
NP_001030785.1,0.5824458,RLK_defense,76.48681726720186,NP_001030785.1 Gamma-thionin family protein [Arabidopsis thaliana]
NP_182011.1,0.58181715,defense_signaling,75.76493040429814,NP_182011.1 ethylene-responsive element binding factor 13 [Arabidopsis thaliana]
NP_001032027.1,0.58117265,PR_proteins,75.25877984525069,NP_001032027.1 low-molecular-weight cysteine-rich 3 [Arabidopsis thaliana]
NP_564349.1,0.5810095,NBS_LRR,74.55763685771775,NP_564349.1 jasmonate-zim-domain protein 8 [Arabidopsis thaliana]
NP_190522.1,0.5790473,defense_signaling,75.53052461260813,NP_190522.1 NAC domain containing protein 62 [Arabidopsis thaliana]
NP_001030759.1,0.5787028,RLK_defense,76.23581637521522,NP_001030759.1 Defensin-like (DEFL) family protein [Arabidopsis thaliana]
NP_001332642.1,0.57818604,defense_signaling,75.44962349866202,NP_001332642.1 Ataxia telangiectasia-mutated and RAD3-like protein [Arabidopsis thaliana]
NP_001332643.1,0.57818604,defense_signaling,75.44962349866202,NP_001332643.1 Ataxia telangiectasia-mutated and RAD3-like protein [Arabidopsis thaliana]
NP_198898.2,0.57818604,defense_signaling,75.44962349866202,NP_198898.2 Ataxia telangiectasia-mutated and RAD3-like protein [Arabidopsis thaliana]
NP_001031776.1,0.57683426,defense_signaling,75.32516024643724,NP_001031776.1 SCR-like 24 [Arabidopsis thaliana]
NP_001031655.1,0.57681376,defense_signaling,75.32308585890016,NP_001031655.1 Putative membrane lipoprotein [Arabidopsis thaliana]
NP_001031236.1,0.5766623,defense_signaling,75.31478830875184,NP_001031236.1 SCR-like 2 [Arabidopsis thaliana]
NP_001030911.1,0.5765093,PR_proteins,75.44754911112494,NP_001030911.1 low-molecular-weight cysteine-rich 53 [Arabidopsis thaliana]
NP_192588.1,0.57585156,defense_signaling,75.2276640321945,NP_192588.1 mitogen-activated protein kinase kinase kinase 9 [Arabidopsis thaliana]
NP_177244.1,0.5751374,NBS_LRR,74.30041280311987,NP_177244.1 Polyketide cyclase/dehydrase and lipid transport superfamily protein [Arabidopsis thaliana]
NP_001031162.1,0.57478154,PR_proteins,72.76329163814384,NP_001031162.1 low-molecular-weight cysteine-rich 16 [Arabidopsis thaliana]
NP_001031648.1,0.5733798,defense_signaling,75.03682037878316,NP_001031648.1 SCR-like 11 [Arabidopsis thaliana]
NP_197045.1,0.5729512,cell_death_HR,68.3178791461821,NP_197045.1 Cyclic nucleotide-regulated ion channel family protein [Arabidopsis thaliana]
NP_973529.1,0.5727773,PR_proteins,75.70477316572281,NP_973529.1 Protein of unknown function (PD694200) [Arabidopsis thaliana]
NP_180273.1,0.5717598,defense_signaling,74.89368763872467,NP_180273.1 ETHYLENE-INSENSITIVE3-like 1 [Arabidopsis thaliana]
NP_001031611.1,0.5694679,defense_signaling,74.7360341859066,NP_001031611.1 SCR-like 1 [Arabidopsis thaliana]
NP_194405.1,0.56926954,cell_death_HR,68.10629161739996,NP_194405.1 hydroxyproline-rich glycoprotein family protein [Arabidopsis thaliana]
NP_194658.2,0.56684357,RLK_defense,75.3448669280395,NP_194658.2 low-molecular-weight cysteine-rich 26 [Arabidopsis thaliana]
NP_564682.2,0.56676114,defense_signaling,74.51407471943908,NP_564682.2 Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein [Arabidopsis thaliana]
NP_567653.1,0.5655358,RLK_defense,75.20795735059224,NP_567653.1 defensin-like protein [Arabidopsis thaliana]
NP_001032074.1,0.5655033,RLK_defense,75.20277138174953,NP_001032074.1 low-molecular-weight cysteine-rich 83 [Arabidopsis thaliana]
NP_849323.1,0.5648809,defense_signaling,74.36264442923228,NP_849323.1 zinc finger (C2H2 type) family protein [Arabidopsis thaliana]
NP_001077526.1,0.5640509,RLK_defense,75.09075445474723,NP_001077526.1 thionin-like protein [Arabidopsis thaliana]
NP_194657.1,0.56396484,RLK_defense,75.07830812952476,NP_194657.1 low-molecular-weight cysteine-rich 22 [Arabidopsis thaliana]
NP_567655.1,0.56359214,defense_signaling,74.24440433961873,NP_567655.1 defensin-like protein [Arabidopsis thaliana]
NP_001032001.1,0.56331295,defense_signaling,74.225734851785,NP_001032001.1 Defensin-like (DEFL) family protein [Arabidopsis thaliana]
NP_680116.2,0.5624801,defense_signaling,74.15728006306138,NP_680116.2 relative of early flowering 6 [Arabidopsis thaliana]
NP_001031214.1,0.56185704,defense_signaling,74.0846764992636,NP_001031214.1 SCR-like 7 [Arabidopsis thaliana]
NP_001031643.1,0.5618397,defense_signaling,74.07845333665234,NP_001031643.1 SCR-like 23 [Arabidopsis thaliana]
NP_175721.1,0.56057763,RLK_defense,74.82523285000103,NP_175721.1 Stigma-specific Stig1 family protein [Arabidopsis thaliana]
NP_175185.1,0.5604185,defense_signaling,74.34604932893564,NP_175185.1 Scorpion toxin-like knottin superfamily protein [Arabidopsis thaliana]
NP_199369.2,0.5589654,cell_death_HR,67.48397535627606,NP_199369.2 Pleckstrin homology (PH) domain-containing protein / lipid-binding START domain-containing protein [Arabidopsis thaliana]
NP_563667.1,0.55889314,defense_signaling,73.80255979422076,NP_563667.1 SPX (SYG1/Pho81/XPR1) domain-containing protein [Arabidopsis thaliana]
NP_001320287.1,0.55854774,defense_signaling,73.78803908146119,NP_001320287.1 tyrosylprotein sulfotransferase [Arabidopsis thaliana]
NP_563804.4,0.55854774,defense_signaling,73.78803908146119,NP_563804.4 tyrosylprotein sulfotransferase [Arabidopsis thaliana]
NP_177331.1,0.55746347,cell_death_HR,67.41344618001534,NP_177331.1 protein tyrosine phosphatase 1 [Arabidopsis thaliana]
NP_001031266.1,0.5574619,cell_death_HR,67.41137179247826,NP_001031266.1 protein tyrosine phosphatase 1 [Arabidopsis thaliana]
NP_001030810.1,0.5546137,defense_signaling,73.44576513784305,NP_001030810.1 Defensin-like (DEFL) family protein [Arabidopsis thaliana]
NP_849569.1,0.55419546,PR_proteins,68.64563237704068,NP_849569.1 60S acidic ribosomal protein family [Arabidopsis thaliana]
NP_001077439.1,0.55419546,PR_proteins,68.64563237704068,NP_001077439.1 60S acidic ribosomal protein family [Arabidopsis thaliana]
NP_171618.1,0.55419546,PR_proteins,68.64563237704068,NP_171618.1 60S acidic ribosomal protein family [Arabidopsis thaliana]
NP_001032113.1,0.5537642,RLK_defense,74.2568506648412,NP_001032113.1 Defensin-like (DEFL) family protein [Arabidopsis thaliana]
NP_199533.1,0.5537115,defense_signaling,73.38145912419358,NP_199533.1 ethylene responsive element binding factor 2 [Arabidopsis thaliana]
NP_179621.1,0.55274457,defense_signaling,73.28603729748792,NP_179621.1 RPM1 interacting protein 13 [Arabidopsis thaliana]
NP_001031047.1,0.55217826,defense_signaling,73.22484286514407,NP_001031047.1 S locus-related glycoprotein 1 (SLR1) binding pollen coat protein family [Arabidopsis thaliana]
NP_001323397.1,0.5515946,defense_signaling,73.17713195179122,NP_001323397.1 vascular related NAC-domain protein 7 [Arabidopsis thaliana]
NP_177338.1,0.5515946,defense_signaling,73.17713195179122,NP_177338.1 vascular related NAC-domain protein 7 [Arabidopsis thaliana]
NP_001030639.1,0.5511536,RLK_defense,74.04526313605908,NP_001030639.1 low-molecular-weight cysteine-rich 18 [Arabidopsis thaliana]
NP_001031623.1,0.5503267,RLK_defense,73.96851079718712,NP_001031623.1 low-molecular-weight cysteine-rich 37 [Arabidopsis thaliana]
NP_001032058.1,0.5491651,RLK_defense,73.89590723338935,NP_001032058.1 Defensin-like (DEFL) family protein [Arabidopsis thaliana]
NP_191837.1,0.5490519,defense_signaling,72.93546580372146,NP_191837.1 Calcium-dependent lipid-binding (CaLB domain) family protein [Arabidopsis thaliana]
NP_001190769.1,0.5488841,cell_death_HR,66.93633704648703,NP_001190769.1 ENHANCED DISEASE RESISTANCE 2 [Arabidopsis thaliana]
NP_001319894.1,0.5483705,defense_signaling,72.89397805297986,NP_001319894.1 low-molecular-weight cysteine-rich 2 [Arabidopsis thaliana]
NP_001032073.1,0.5477745,RLK_defense,73.77974153131288,NP_001032073.1 Cysteine-rich protein [Arabidopsis thaliana]
NP_191199.1,0.5477742,defense_signaling,72.84211836455286,NP_191199.1 WRKY DNA-binding protein 70 [Arabidopsis thaliana]
NP_567657.1,0.54724735,defense_signaling,72.93131702864729,NP_567657.1 defensin-like protein [Arabidopsis thaliana]
NP_001031041.1,0.54584825,defense_signaling,72.67201858651234,NP_001031041.1 Defensin-like (DEFL) family protein [Arabidopsis thaliana]
NP_001031141.1,0.54427874,defense_signaling,72.52681145891675,NP_001031141.1 Putative membrane lipoprotein [Arabidopsis thaliana]
NP_001319878.1,0.5437314,defense_signaling,72.49362125832349,NP_001319878.1 Chaperone DnaJ-domain superfamily protein [Arabidopsis thaliana]
NP_199323.2,0.5432347,cell_death_HR,66.6210301408509,NP_199323.2 SBP (S-ribonuclease binding protein) family protein [Arabidopsis thaliana]
NP_001319992.1,0.5430568,RLK_defense,73.35241769867447,NP_001319992.1 low-molecular-weight cysteine-rich 7 [Arabidopsis thaliana]
NP_001031630.1,0.54276764,defense_signaling,72.4106457568403,NP_001031630.1 Protein of unknown function (PD694200) [Arabidopsis thaliana]
NP_197847.3,0.54256886,defense_signaling,72.39405065654366,NP_197847.3 TCV-interacting protein [Arabidopsis thaliana]
NP_197590.1,0.54218245,defense_signaling,72.37952994378409,NP_197590.1 jasmonate-zim-domain protein 12 [Arabidopsis thaliana]
NP_001154409.1,0.5416682,defense_signaling,72.32352148028295,NP_001154409.1 Protein kinase superfamily protein [Arabidopsis thaliana]
NP_001031155.4,0.5416682,defense_signaling,72.32352148028295,NP_001031155.4 Protein kinase superfamily protein [Arabidopsis thaliana]
NP_564529.4,0.5416682,defense_signaling,72.32352148028295,NP_564529.4 Protein kinase superfamily protein [Arabidopsis thaliana]
NP_565043.1,0.54154676,defense_signaling,72.31314954259754,NP_565043.1 jasmonate-zim-domain protein 6 [Arabidopsis thaliana]
NP_850926.1,0.5406003,defense_signaling,72.21357894081773,NP_850926.1 Defensin-like (DEFL) family protein [Arabidopsis thaliana]
NP_001078200.1,0.53955454,defense_signaling,72.1243802767233,NP_001078200.1 jasmonate ZIM-domain protein [Arabidopsis thaliana]
NP_973540.1,0.5386851,RLK_defense,73.00599497998216,NP_973540.1 Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family [Arabidopsis thaliana]
NP_565634.1,0.5386835,RLK_defense,73.00392059244508,NP_565634.1 Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family [Arabidopsis thaliana]
